ligand,E1,E2,E3
WVRIPRILKKOIQL-UHFFFAOYSA-N,-6.3,-5.5,-5.7
VGLGVJVUHYTIIU-LLVKDONJSA-N,-7.8,-7.0,-6.3
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-7.8,-6.4,-5.5
XBBDACCLCFWBSI-ZETCQYMHSA-N,-6.5,-5.2,-6.0
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.3,-5.2,-4.6
UGJWZYARKOFRDB-UHFFFAOYSA-O,-6.3,-4.9,-4.1
PYZRQGJRPPTADH-UHFFFAOYSA-N,-6.8,-5.8,-5.6
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.4,-4.8,-4.0
NJCBUSHGCBERSK-UHFFFAOYSA-N,-7.2,-5.7,-4.5
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-7.0,-5.8,-5.1
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.5,-3.9,-3.6
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-7.8,-6.8,-6.0
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-6.3,-5.6,-5.0
DQMZLTXERSFNPB-UHFFFAOYSA-N,-6.9,-5.3,-5.7
URJQOOISAKEBKW-UHFFFAOYSA-N,-6.2,-4.8,-5.0
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-6.4,-5.6,-5.7
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-7.3,-5.9,-5.5
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.8,-5.4,-5.8
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-6.9,-6.2,-6.0
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-8.2,-7.0,-6.6
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-5.9,-4.9,-4.7
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-6.8,-6.0,-5.3
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-6.7,-6.6,-5.6
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.2,-5.3,-5.8
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-9.2,-7.8,-6.5
