ligand,E1,E2,E3
NJCBUSHGCBERSK-UHFFFAOYSA-N,-7.0,-6.6,-6.5
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.9,-5.6,-5.4
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-8.0,-8.2,-8.2
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-7.8,-7.4,-6.3
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-6.5,-6.6,-5.9
WVRIPRILKKOIQL-UHFFFAOYSA-N,-6.3,-6.3,-5.8
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-6.7,-6.5,-5.7
URJQOOISAKEBKW-UHFFFAOYSA-N,-6.4,-6.9,-6.2
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-9.2,-9.8,-9.8
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-4.5,-4.4,-3.8
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.5,-6.5,-5.8
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-7.9,-8.4,-8.2
XBBDACCLCFWBSI-ZETCQYMHSA-N,-6.4,-6.9,-6.5
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.9,-7.3,-6.5
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-6.2,-6.8,-5.6
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-7.2,-7.1,-6.8
PYZRQGJRPPTADH-UHFFFAOYSA-N,-7.2,-7.2,-7.1
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.2,-5.5,-4.8
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-7.2,-7.3,-6.7
UGJWZYARKOFRDB-UHFFFAOYSA-O,-6.6,-6.5,-6.8
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-8.1,-7.5,-7.5
VGLGVJVUHYTIIU-LLVKDONJSA-N,-8.5,-7.9,-7.4
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-6.8,-6.3,-6.3
DQMZLTXERSFNPB-UHFFFAOYSA-N,-7.0,-7.0,-6.8
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-9.9,-9.6,-9.4
