ligand,E1,E2,E3
XBBDACCLCFWBSI-ZETCQYMHSA-N,-6.0,-5.2,-4.8
NJCBUSHGCBERSK-UHFFFAOYSA-N,-6.5,-5.5,-4.8
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.1,-5.1,-4.2
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-6.0,-5.2,-4.9
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.3,-5.6,-4.7
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-7.4,-6.5,-5.8
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-8.5,-8.3,-6.2
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.5,-3.0,-3.4
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-10.3,-9.9,-5.8
WVRIPRILKKOIQL-UHFFFAOYSA-N,-6.2,-5.1,-4.5
VGLGVJVUHYTIIU-LLVKDONJSA-N,-7.3,-6.8,-5.5
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-9.2,-7.7,-6.1
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-6.8,-5.2,-5.3
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-5.0,-4.5,-4.5
URJQOOISAKEBKW-UHFFFAOYSA-N,-5.8,-5.0,-4.4
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-6.3,-4.8,-5.1
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.1,-3.7,-4.1
UGJWZYARKOFRDB-UHFFFAOYSA-O,-7.1,-6.8,-5.1
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-6.6,-5.9,-5.0
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-6.4,-5.7,-4.7
PYZRQGJRPPTADH-UHFFFAOYSA-N,-6.8,-6.3,-4.7
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.9,-5.7,-4.8
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-7.6,-7.0,-6.2
DQMZLTXERSFNPB-UHFFFAOYSA-N,-6.7,-6.2,-5.6
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-7.5,-6.3,-5.2
