ligand,energy,binding score
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.3,54468.36
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.8,70201.6
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.4,65461.2
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.2,101788.66
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.0,105438.79
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.4,110963.22
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.7,135979.59
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.6,135489.09
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.5,253608.71
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.0,121755.75
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.3,52747.64
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.6,116372.79
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.4,82294.53
XVQUOJBERHHONY-SECBINFHSA-N,-5.0,95740.83
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.4,123268.45
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.5,110448.02
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.6,129320.69
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.7,73574.19
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.9,138520.87
GIJXKZJWITVLHI-PMOLBWCYSA-N,-8.0,85103.23
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.8,93411.61
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.9,88022.07
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.0,70864.11
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.2,83399.08
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.1,107647.44
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-2.9,63525.22
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-8.2,249293.12
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.8,57482.99
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,93246.41
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.5,93504.91
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.1,81629.81
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,135869.15
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.4,52116.77
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.2,89075.36
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.8,109372.38
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.6,149565.92
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.9,82631.6
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,123627.83
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-6.1,132804.25
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.5,275763.9
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-10.1,230924.84
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,85242.99
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.5,97932.98
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.4,87970.95
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,103607.12
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.9,67419.11
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.7,119604.87
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.8,110757.97
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-7.1,136533.07
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.5,96807.96
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-8.8,68845.38
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.9,70352.31
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.1,50419.55
YMTINGFKWWXKFG-UHFFFAOYSA-N,-8.6,86426.78
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.6,136978.05
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.5,103088.98
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-7.2,79325.55
QSRHLIUOSXVKTG-YADHBBJMSA-N,-8.2,103210.76
