ligand,energy,binding score
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.2,102486.85
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.5,81890.23
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-6.8,275661.06
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-4.8,37588.13
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-3.7,126394.48
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.4,53948.17
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.5,54029.26
XVQUOJBERHHONY-SECBINFHSA-N,-4.7,68807.1
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.7,80443.94
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.4,77952.75
LKACJLUUJRMGFK-UHFFFAOYSA-N,-4.2,117339.47
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-4.6,117099.59
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.0,48150.01
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-4.7,69105.98
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.3,103806.0
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.9,113421.12
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.4,126031.74
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.6,71636.67
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.5,84080.07
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.3,137112.1
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.3,114387.51
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.3,84091.48
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.7,79600.68
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-4.8,118354.58
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.4,60378.52
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.1,111741.32
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.6,134039.15
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.1,78666.24
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.4,103482.73
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-5.6,78121.25
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.5,92881.35
ZKLPARSLTMPFCP-NRFANRHFSA-N,-6.1,84780.93
PBAPPPCECJKMCM-IBGZPJMESA-N,-6.4,301939.4
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.8,86280.81
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.2,60752.71
SSLKKMZJCJBOML-UHFFFAOYSA-N,-4.9,91709.02
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,50532.22
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-6.8,275673.7
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-8.3,254114.07
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,129991.73
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.2,83612.74
FZERHIULMFGESH-UHFFFAOYSA-N,-4.6,82033.69
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-4.7,126511.78
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.5,66308.8
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.3,94976.48
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.4,49852.86
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.9,92286.76
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.6,71219.46
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.2,180270.59
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-3.9,149136.89
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.2,37673.16
YMTINGFKWWXKFG-UHFFFAOYSA-N,-7.3,79694.56
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.0,63138.83
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-2.8,72897.17
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.7,58585.8
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.1,61633.87
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-6.7,88415.25
UCTRAOBQFUDCSR-SECBINFHSA-N,-5.6,72325.88
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.5,109340.23
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-6.1,183889.46
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-6.4,52273.76
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.3,93715.07
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.2,97255.07
XLFWDASMENKTKL-UHFFFAOYSA-N,-5.8,76838.22
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-5.7,125084.43
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.6,94269.31
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.5,71535.41
WTDRDQBEARUVNC-LURJTMIESA-N,-5.8,47886.99
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.1,88215.77
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.3,100498.65
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.4,68152.63
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.6,81889.91
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-6.1,111539.12
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-6.0,72618.33
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.3,47969.64
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.1,108795.24
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-3.6,63074.0
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-4.0,108001.89
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.7,193835.52
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-5.9,55110.65
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.0,59949.69
YFESJHPTNWYOCO-UHFFFAOYSA-N,-3.7,204232.41
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.5,75057.69
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.2,96948.07
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-5.8,44880.12
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.2,96909.8
POJWUDADGALRAB-SFOWXEAESA-N,-4.9,98661.04
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.0,141159.99
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-6.5,81981.8
KHAUBYTYGDOYRU-IRXASZMISA-N,-6.1,102822.08
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.1,73301.78
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.5,110083.51
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-6.1,105542.36
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.2,108681.43
FBPFZTCFMRRESA-KVTDHHQDSA-N,-5.1,185350.2
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.4,120604.64
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.5,88725.73
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-5.8,98069.22
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-6.7,89701.55
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-4.6,101073.5
OYTKINVCDFNREN-UHFFFAOYSA-N,-3.9,48069.55
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-6.8,226172.42
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-6.3,98478.71
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-6.1,78531.66
QKDRXGFQVGOQKS-CRSSMBPESA-N,-6.8,82212.05
XRECTZIEBJDKEO-UHFFFAOYSA-N,-4.2,120354.39
COLNVLDHVKWLRT-QMMMGPOBSA-N,-5.4,103328.51
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.4,92511.73
UAUHEPXILIZYCU-ALHOSYKFSA-N,-7.0,168741.6
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-5.7,67251.68
VDANGULDQQJODZ-UHFFFAOYSA-N,-5.2,37180.84
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-5.7,88621.31
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.1,92878.15
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-3.6,93747.64
RQNADZJRELIICT-UHFFFAOYSA-N,-6.3,119730.68
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-6.4,87823.6
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-5.8,142991.18
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-7.9,200091.84
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-3.8,66700.23
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.5,76792.32
WFNAKBGANONZEQ-GOSISDBHSA-N,-5.9,118400.45
CVKNDPRBJVBDSS-CQSZACIVSA-N,-6.9,78520.67
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.1,97192.45
SRBFZHDQGSBBOR-LECHCGJUSA-N,-4.6,90640.48
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.8,122811.85
LENZDBCJOHFCAS-UHFFFAOYSA-N,-3.9,120558.48
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-6.2,104984.22
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.2,98701.87
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.1,78275.52
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.1,64778.17
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.1,83942.78
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-6.9,78972.7
AJPLPOWGYORUIF-UHFFFAOYSA-N,-6.4,79204.46
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-7.2,100960.27
WGNUNYPERJMVRM-UHFFFAOYSA-N,-5.2,108491.57
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.3,57052.58
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-4.8,87168.44
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.1,95607.85
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-4.8,87006.44
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.1,84406.4
JURKNVYFZMSNLP-UHFFFAOYSA-N,-6.9,144238.92
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.9,134681.35
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-5.6,25593.42
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-7.4,74754.72
