ligand,energy,binding score
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-4.4,157112.45
GIJXKZJWITVLHI-PMOLBWCYSA-N,-8.3,88028.17
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.4,262392.91
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.5,156639.86
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-6.1,169201.2
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.5,130640.46
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.9,138943.43
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.5,92657.39
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.0,241164.99
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.7,113082.84
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.7,283583.92
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.0,345961.33
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.9,72410.57
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.8,301511.61
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.9,123001.56
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.5,207539.86
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.0,161200.32
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.5,194547.48
XVQUOJBERHHONY-SECBINFHSA-N,-5.2,176292.8
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.6,263283.22
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.2,322105.62
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.4,62690.92
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.4,145829.43
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.7,113309.77
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,164997.58
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.2,97122.24
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.6,77589.15
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-10.3,246444.41
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.9,206553.74
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-6.0,168675.66
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.9,53954.19
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.8,291029.45
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.8,127288.48
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.1,194008.55
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,198490.34
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.6,263777.68
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.1,104621.84
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-6.1,133536.38
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.4,154687.01
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.9,193946.91
CKLJMWTZIZZHCS-REOHCLBHSA-N,-5.0,171309.03
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.6,346537.36
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.3,144922.57
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.8,180603.58
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-7.0,86370.93
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.5,191373.25
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.2,186441.98
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.7,109095.57
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.9,244078.0
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.6,174548.24
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.0,133026.01
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.5,189187.76
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.9,167354.51
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-8.0,145500.76
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.4,159921.41
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.3,197990.24
WTDRDQBEARUVNC-LURJTMIESA-N,-6.6,144969.46
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-4.1,173909.37
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-7.6,186656.72
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.6,386753.53
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.9,183737.6
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.3,82933.82
UOMKBIIXHQIERR-UHFFFAOYSA-N,-8.0,227278.45
