ligand,energy,binding score
XVQUOJBERHHONY-SECBINFHSA-N,-3.7,89305.86
OCAXFDULERPAJM-BQJUDKOJSA-N,-5.9,119732.01
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-4.3,137799.11
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-4.0,49085.6
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-3.6,171642.69
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.3,91131.2
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-4.8,78904.28
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-2.8,177201.49
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-3.9,135918.91
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.0,91423.56
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.2,94750.38
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-4.3,60104.75
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-1.9,76969.78
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.0,129534.01
LKACJLUUJRMGFK-UHFFFAOYSA-N,-4.1,137842.86
OUYCCCASQSFEME-QMMMGPOBSA-N,-4.6,116443.56
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.0,98475.81
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-4.2,80799.71
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-4.1,93455.24
PMRYVIKBURPHAH-UHFFFAOYSA-N,-2.7,129197.87
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-3.8,134669.05
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-6.0,267604.77
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.2,104544.66
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-3.7,161047.76
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-4.7,66378.41
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-7.0,244566.53
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-4.5,108511.58
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.6,124335.98
KDXKERNSBIXSRK-YFKPBYRVSA-N,-3.5,118389.5
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.3,73198.31
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.1,137601.2
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-6.5,264438.2
SSLKKMZJCJBOML-UHFFFAOYSA-N,-4.6,91887.33
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-7.2,97631.63
ZKLPARSLTMPFCP-NRFANRHFSA-N,-5.9,98809.34
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-4.6,87787.44
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-4.9,145599.31
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-3.6,114019.78
CKLJMWTZIZZHCS-REOHCLBHSA-N,-3.4,120057.45
XULACPAEUUWKFX-UHFFFAOYSA-N,-5.5,58304.24
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-2.8,78130.13
MTTYXGPMZKRTCI-VIFPVBQESA-N,-4.9,184435.69
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-5.6,90812.32
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-3.6,96804.2
PBAPPPCECJKMCM-IBGZPJMESA-N,-5.5,292439.51
CYTYCFOTNPOANT-UHFFFAOYSA-N,-2.6,127063.07
FZERHIULMFGESH-UHFFFAOYSA-N,-4.3,96477.88
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.5,143916.15
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-4.7,72243.32
UOMKBIIXHQIERR-UHFFFAOYSA-N,-5.8,104015.67
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.2,130515.35
YMTINGFKWWXKFG-UHFFFAOYSA-N,-6.4,95492.7
UCTRAOBQFUDCSR-SECBINFHSA-N,-4.8,104902.61
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.5,85877.32
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-4.8,137745.44
YNUMZJCKFQVSRH-HWKANZROSA-N,-5.0,100833.69
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-6.0,80365.96
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.1,108627.53
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.1,120762.2
XLFWDASMENKTKL-UHFFFAOYSA-N,-4.6,89020.5
NLORYLAYLIXTID-ISLYRVAYSA-N,-6.0,49616.64
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-5.5,181245.83
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-3.6,182081.17
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-5.8,73410.08
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-5.5,98686.67
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-2.7,91429.36
CZMRCDWAGMRECN-UGDNZRGBSA-N,-5.5,204129.8
