ligand,energy,binding score
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.8,284283.23
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.4,101294.58
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.6,159840.17
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.2,172358.33
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.3,80274.79
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.9,125945.32
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.0,149019.47
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.8,209909.41
XVQUOJBERHHONY-SECBINFHSA-N,-5.2,126192.06
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.7,102990.48
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.4,101572.96
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.7,200381.53
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.5,128264.98
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.0,169779.68
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.0,95837.95
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.6,160901.7
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.1,110894.63
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.8,126908.13
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.4,145828.0
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.4,170758.56
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.5,89005.31
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.6,199450.46
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.8,138047.16
GIJXKZJWITVLHI-PMOLBWCYSA-N,-7.5,109563.89
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,172105.26
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.8,156046.82
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-7.2,119742.91
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.7,151226.83
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,156871.66
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,139086.83
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,104187.25
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,132232.67
