ligand,energy,binding score
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.7,95871.86
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.6,136497.65
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.0,121071.68
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.1,73674.87
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.6,119393.54
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.4,191216.24
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.0,105954.96
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.0,145663.09
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.0,136762.01
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.2,128791.99
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.8,160169.74
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-7.3,252677.44
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.5,91218.76
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.7,133656.0
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.2,87082.05
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.0,105494.17
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.1,187113.3
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.1,134297.14
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.9,88327.64
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.1,79277.12
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.0,144659.87
XVQUOJBERHHONY-SECBINFHSA-N,-5.0,136795.08
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.8,157947.54
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.7,130852.73
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.3,141552.72
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.9,108108.56
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.1,114439.95
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.2,144078.82
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.2,178859.62
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,129528.57
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.0,143177.73
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.1,91001.03
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.6,92578.89
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.2,129198.69
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.3,267720.63
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.4,124865.64
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.1,242591.89
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.3,239158.92
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.3,109601.17
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.0,111176.48
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,88014.78
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.7,118583.6
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.2,230187.7
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.6,139950.63
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.3,72462.62
FZERHIULMFGESH-UHFFFAOYSA-N,-5.3,118529.69
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.5,153202.88
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.8,165509.67
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.3,135642.95
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.5,152772.86
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.9,186330.89
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.6,101748.36
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.2,137467.11
YMTINGFKWWXKFG-UHFFFAOYSA-N,-7.2,89091.91
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-6.4,181177.25
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.3,100796.67
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-6.7,167380.53
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.0,96341.7
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.4,105440.8
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.3,159005.97
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.0,123425.38
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.1,269069.98
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.3,117152.01
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.3,105294.53
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-6.8,98803.69
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.0,78021.68
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.8,81851.5
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.9,109110.41
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.8,143187.68
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.1,153352.5
WTDRDQBEARUVNC-LURJTMIESA-N,-5.7,125346.0
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.7,166048.82
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-5.5,195947.62
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.7,132148.71
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.2,121674.27
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-3.9,213426.17
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.4,92209.68
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-6.7,166923.81
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.4,124157.02
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.5,93095.96
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.2,149338.43
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.4,122533.79
POJWUDADGALRAB-SFOWXEAESA-N,-5.6,149045.0
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.0,124200.09
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.6,106365.28
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-3.8,117074.88
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-7.1,105877.22
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-5.0,124209.25
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.2,117771.0
FBPFZTCFMRRESA-KVTDHHQDSA-N,-4.8,194337.19
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-6.7,94818.59
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.4,153281.09
KHAUBYTYGDOYRU-IRXASZMISA-N,-5.8,93935.42
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-6.4,115285.29
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.9,191096.22
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-6.6,120525.4
YFESJHPTNWYOCO-UHFFFAOYSA-N,-3.8,278941.82
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.5,134602.24
XRECTZIEBJDKEO-UHFFFAOYSA-N,-4.8,146339.58
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-3.7,190880.15
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.0,117183.57
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-6.8,147720.09
UAUHEPXILIZYCU-ALHOSYKFSA-N,-6.3,147484.44
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.1,111905.28
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-3.9,101987.97
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-6.0,240067.72
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-6.5,198214.03
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.0,193229.31
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.1,106273.43
QKDRXGFQVGOQKS-CRSSMBPESA-N,-7.2,94286.64
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-7.3,84092.45
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-8.0,175558.5
RQNADZJRELIICT-UHFFFAOYSA-N,-6.7,234830.16
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-6.6,160370.85
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.4,112804.42
COLNVLDHVKWLRT-QMMMGPOBSA-N,-5.7,189816.31
VDANGULDQQJODZ-UHFFFAOYSA-N,-5.6,89208.23
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.3,119430.86
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.1,126562.32
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-5.4,128924.35
WGNUNYPERJMVRM-UHFFFAOYSA-N,-5.1,135950.88
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.1,107392.91
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.4,160236.01
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-6.5,92435.3
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.1,103656.36
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.3,140580.46
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-6.1,100664.56
WFNAKBGANONZEQ-GOSISDBHSA-N,-5.7,176289.02
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.1,209355.69
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.0,102319.64
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-7.6,73240.23
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.4,109377.5
CVKNDPRBJVBDSS-CQSZACIVSA-N,-6.9,88390.23
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-5.0,177600.58
SRBFZHDQGSBBOR-LECHCGJUSA-N,-4.9,108235.35
