ligand,energy,binding score
LKACJLUUJRMGFK-UHFFFAOYSA-N,-4.1,117348.8
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-4.6,117385.76
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.4,82142.32
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.3,104052.9
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.0,48877.15
XVQUOJBERHHONY-SECBINFHSA-N,-4.7,75205.11
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.6,71938.89
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.5,61320.01
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.4,126867.64
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.5,84340.35
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.4,54279.65
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.6,78392.32
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-3.7,126783.56
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-4.8,118891.46
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.3,137478.79
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.9,114438.87
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.3,84697.52
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.7,81262.64
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.3,114538.35
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.7,86763.42
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-4.8,69711.3
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-4.8,39126.64
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-6.8,276103.93
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.2,102665.4
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.0,80043.1
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.4,50485.99
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-4.6,128278.92
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.7,87451.89
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.4,104068.98
ZKLPARSLTMPFCP-NRFANRHFSA-N,-6.2,85225.98
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.4,60761.55
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.2,95096.02
FZERHIULMFGESH-UHFFFAOYSA-N,-4.6,82188.49
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-6.8,275814.35
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.2,83893.27
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.5,93339.0
SSLKKMZJCJBOML-UHFFFAOYSA-N,-4.9,91792.36
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-5.9,78693.6
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-8.4,254235.85
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.4,70511.1
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.2,61438.63
PBAPPPCECJKMCM-IBGZPJMESA-N,-6.8,302089.69
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.6,77750.91
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.9,93286.89
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.6,134238.48
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.1,112165.36
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,50865.4
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,130008.35
XLFWDASMENKTKL-UHFFFAOYSA-N,-5.8,77539.79
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.6,83823.41
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.7,73209.77
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.3,100767.62
WTDRDQBEARUVNC-LURJTMIESA-N,-5.8,54051.4
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.2,93784.05
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.4,72718.34
