ligand,energy,binding score
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-4.4,160942.84
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.3,139766.27
XVQUOJBERHHONY-SECBINFHSA-N,-5.2,171615.46
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-6.1,170889.04
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.0,156296.16
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.6,256736.32
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.5,201596.74
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.4,261291.44
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.9,152412.93
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.3,311425.17
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.5,98996.72
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.5,197640.4
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.5,152440.91
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.7,293204.67
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.5,131167.44
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.0,337700.99
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.7,124417.42
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.9,83797.99
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.7,284406.39
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.7,124460.95
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.0,238917.07
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.3,73204.49
GIJXKZJWITVLHI-PMOLBWCYSA-N,-8.2,99493.45
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.3,143654.94
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.9,97975.75
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.2,90393.07
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.9,197135.52
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.9,208318.51
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,162777.78
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.4,151538.31
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.9,64880.79
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.1,126052.46
CKLJMWTZIZZHCS-REOHCLBHSA-N,-5.0,178071.21
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.5,185442.24
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.1,191647.22
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.8,188803.44
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.6,263735.1
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.8,135512.92
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.2,195469.63
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.9,192648.35
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.6,335909.87
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.2,107999.81
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-6.1,134396.53
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.9,291694.71
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.2,151172.57
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.3,246285.66
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,198781.17
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.3,109222.29
YMTINGFKWWXKFG-UHFFFAOYSA-N,-8.8,117654.04
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.6,369350.52
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.6,199025.66
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-8.2,119342.01
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.9,232320.62
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.4,184306.19
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-7.2,211201.68
UOMKBIIXHQIERR-UHFFFAOYSA-N,-8.0,227469.05
WTDRDQBEARUVNC-LURJTMIESA-N,-6.6,140934.67
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.9,189704.22
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.4,156153.37
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.9,167897.03
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-8.0,150123.49
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.3,97843.65
QSRHLIUOSXVKTG-YADHBBJMSA-N,-8.2,104902.99
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-6.2,181457.59
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.5,133839.69
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-8.8,116731.72
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.4,193944.55
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.3,146498.82
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.3,225699.67
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-7.6,187567.02
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.5,90231.63
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-4.1,175647.93
