ligand,energy,binding score
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.9,156757.94
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.9,61452.49
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.7,80990.24
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.1,60165.4
XVQUOJBERHHONY-SECBINFHSA-N,-5.0,139701.09
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.0,110492.92
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.6,88307.43
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.2,100726.32
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.0,88106.56
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.0,78715.2
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.2,54811.33
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.8,127202.59
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.1,79187.99
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.1,72490.61
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.6,77829.19
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.0,125363.13
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.4,59209.68
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.1,94269.74
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.8,97108.39
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-7.1,256219.26
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.5,114620.06
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.7,87925.08
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.0,120254.71
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.1,52187.63
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.5,140631.68
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.3,87620.43
BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.8,103579.85
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,49441.89
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.0,109280.59
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.1,95469.14
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.0,69965.26
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.6,132282.95
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.3,109502.95
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-4.9,138063.28
FZERHIULMFGESH-UHFFFAOYSA-N,-5.3,85240.42
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.7,89424.12
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.3,43871.04
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.1,249310.88
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,116157.38
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.4,74541.31
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.1,104657.79
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.0,84684.8
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.0,234081.36
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.3,60928.86
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.1,94549.69
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.6,274684.91
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.2,133474.05
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.6,61380.63
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.5,65865.48
WTDRDQBEARUVNC-LURJTMIESA-N,-5.7,125542.59
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.0,59371.41
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.9,142793.57
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-5.6,144337.38
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-6.7,100499.91
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.9,62902.93
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.1,203046.77
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.8,65552.29
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.3,87049.76
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.5,97327.1
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.2,153504.97
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.2,66127.98
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.7,47293.31
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.2,82205.27
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.5,100816.62
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.3,89903.63
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.6,92685.73
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.7,117983.49
YMTINGFKWWXKFG-UHFFFAOYSA-N,-7.1,84601.11
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.8,105324.06
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-6.5,156820.91
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.0,50183.95
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-6.5,169975.53
XLFWDASMENKTKL-UHFFFAOYSA-N,-5.6,86499.61
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-6.3,87090.21
RTRQQBHATOEIAF-UUOKFMHZSA-N,-6.2,86928.62
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.4,77742.37
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-3.2,70639.62
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-7.0,87773.41
KHAUBYTYGDOYRU-IRXASZMISA-N,-5.8,88543.77
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.8,82380.08
FBPFZTCFMRRESA-KVTDHHQDSA-N,-4.7,131520.87
POJWUDADGALRAB-SFOWXEAESA-N,-5.6,109174.89
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.3,118775.24
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.4,56528.32
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.5,96661.33
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.9,143478.35
YFESJHPTNWYOCO-UHFFFAOYSA-N,-3.8,198206.84
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-4.9,62424.43
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-6.7,108517.58
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.6,86868.68
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-3.8,72452.45
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-6.7,57849.44
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.4,101895.81
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-3.9,207148.73
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-3.0,62957.68
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.2,69656.52
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-6.7,122528.1
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.5,112158.35
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.1,85829.72
COLNVLDHVKWLRT-QMMMGPOBSA-N,-5.7,173196.46
RQNADZJRELIICT-UHFFFAOYSA-N,-6.7,173530.87
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.1,102540.61
VDANGULDQQJODZ-UHFFFAOYSA-N,-5.8,89432.89
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.2,123595.8
UAUHEPXILIZYCU-ALHOSYKFSA-N,-6.3,152006.67
XRECTZIEBJDKEO-UHFFFAOYSA-N,-4.8,73443.5
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-6.8,111694.31
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-3.7,146644.3
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-6.4,216032.28
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-6.8,92550.4
QKDRXGFQVGOQKS-CRSSMBPESA-N,-7.2,83000.01
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-5.4,104125.09
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.4,84078.12
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.4,82564.09
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-7.3,81078.94
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.1,63571.98
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.1,74224.59
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.0,83311.58
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-8.0,180801.6
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-6.5,204065.65
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.3,106037.19
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-7.9,142913.47
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.3,102827.29
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.2,158718.85
CVKNDPRBJVBDSS-CQSZACIVSA-N,-6.9,36019.89
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.5,99846.49
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.1,101311.35
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-7.5,76032.25
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.2,73286.07
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-6.4,87647.07
WFNAKBGANONZEQ-GOSISDBHSA-N,-6.2,175492.99
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.3,64699.43
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.5,88077.31
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.0,84719.36
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-6.1,66383.72
