ligand,energy,binding score
XVQUOJBERHHONY-SECBINFHSA-N,-5.1,126650.22
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.3,109376.15
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.4,95780.51
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.7,186318.38
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.6,134005.72
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.0,98561.15
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.5,121001.69
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.8,100277.38
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.6,278935.0
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.0,147200.63
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.4,90487.33
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.8,115496.69
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.3,75768.89
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.6,179036.56
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.2,57761.69
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.9,111928.58
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.0,199647.38
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.7,73716.24
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.4,140461.79
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.1,123587.21
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.2,180299.65
GIJXKZJWITVLHI-PMOLBWCYSA-N,-8.0,90703.12
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.4,164319.94
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.6,158990.03
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.4,53687.11
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,114561.61
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.1,120235.83
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.5,128988.22
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.9,153294.71
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.5,96712.2
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,135459.11
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.8,134852.64
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.8,297720.64
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,132701.77
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,132409.85
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.7,149646.66
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.6,213259.15
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.8,74819.63
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,152841.6
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.9,88048.49
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.4,106517.73
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-8.2,270113.72
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.1,118928.26
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.0,95222.72
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.7,252101.01
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-7.0,87129.59
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.8,129832.5
