ligand,energy,binding score
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.3,133190.68
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.6,190066.83
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.0,320537.72
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.7,265312.74
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.4,101168.37
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.5,139688.83
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.1,151922.07
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.6,285371.26
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.0,144020.1
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.0,227202.05
GIJXKZJWITVLHI-PMOLBWCYSA-N,-8.0,110628.84
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.8,127433.88
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.6,154854.77
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.4,193515.72
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.9,153663.43
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.3,144412.85
XVQUOJBERHHONY-SECBINFHSA-N,-5.2,167059.07
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.4,170539.91
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.8,102520.57
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.2,271379.69
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.5,74931.28
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.7,93243.8
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.6,183656.56
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.4,143937.27
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,202597.55
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-8.2,269869.86
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,197153.52
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.8,144503.77
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.3,299605.41
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,139884.62
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,165189.98
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.7,318193.24
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.7,148480.33
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.4,73675.39
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.7,112650.41
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.2,143008.06
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.3,107199.96
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.1,174156.41
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,191613.93
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.4,196963.55
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.6,206468.29
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.8,96487.17
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.4,117021.18
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.2,128113.32
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.7,171316.71
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.7,109696.75
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-10.3,254788.57
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,149704.55
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.1,139962.55
