ligand,E1,E2,E3
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-3.0,-3.5,-3.1
AVKHCKXGKPAGEI-UHFFFAOYSA-N,-6.4,-5.6,-5.3
HSHNITRMYYLLCV-UHFFFAOYSA-N,-6.9,-6.2,-6.2
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-6.8,-6.1,-5.3
OPTZOXDYEFIPJZ-UHFFFAOYSA-N,-6.7,-5.7,-5.3
YJYPHIXNFHFHND-UHFFFAOYSA-N,-7.7,-6.5,-5.3
NYMGNSNKLVNMIA-UHFFFAOYSA-N,-6.2,-5.5,-4.9
DSSYKIVIOFKYAU-XCBNKYQSSA-N,-5.7,-3.7,-4.0
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-4.9,-4.8,-4.3
KCFYEAOKVJSACF-UHFFFAOYSA-N,-6.8,-6.0,-5.6
GHMLBKRAJCXXBS-UHFFFAOYSA-N,-5.1,-4.4,-4.7
RGEVWUKXWFOAID-UHFFFAOYSA-N,-5.6,-4.3,-4.3
BRBAEHHXGZRCBK-UHFFFAOYSA-N,-5.7,-4.7,-5.1
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.4,-3.1,-3.4
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-3.6,-2.8,-3.1
XSTXAVWGXDQKEL-UHFFFAOYSA-N,-3.3,-3.0,-2.6
MINDHVHHQZYEEK-HBBNESRFSA-N,-7.8,-5.7,-5.6
FGVVTMRZYROCTH-UHFFFAOYSA-N,-4.6,-4.1,-4.1
TZDUHAJSIBHXDL-LBPRGKRZSA-N,-6.8,-5.1,-5.7
MSNWSDPPULHLDL-UHFFFAOYSA-K,-3.3,-3.1,-3.6
KBHMHROOFHVLBA-SECBINFHSA-N,-5.9,-5.1,-4.5
HEDRZPFGACZZDS-UHFFFAOYSA-N,-2.8,-2.6,-2.3
BDYYDXJSHYEDGB-UHFFFAOYSA-N,-7.2,-6.0,-5.7
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-6.8,-5.4,-6.5
