ligand,E1,E2,E3
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-3.2,-3.1,-3.4
YJYPHIXNFHFHND-UHFFFAOYSA-N,-5.5,-6.5,-7.8
KBHMHROOFHVLBA-SECBINFHSA-N,-4.3,-4.9,-5.5
RGEVWUKXWFOAID-UHFFFAOYSA-N,-4.7,-5.0,-5.3
FGVVTMRZYROCTH-UHFFFAOYSA-N,-3.6,-4.0,-4.1
OPTZOXDYEFIPJZ-UHFFFAOYSA-N,-5.2,-6.1,-6.5
HSHNITRMYYLLCV-UHFFFAOYSA-N,-5.2,-5.9,-6.4
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.1,-3.2,-3.3
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-3.9,-5.4,-4.6
AVKHCKXGKPAGEI-UHFFFAOYSA-N,-5.3,-5.4,-5.6
BRBAEHHXGZRCBK-UHFFFAOYSA-N,-5.2,-5.2,-5.9
XSTXAVWGXDQKEL-UHFFFAOYSA-N,-2.3,-3.5,-2.8
HEDRZPFGACZZDS-UHFFFAOYSA-N,-2.0,-3.0,-2.5
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-5.8,-5.7,-6.8
BDYYDXJSHYEDGB-UHFFFAOYSA-N,-5.7,-5.8,-7.2
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-3.2,-3.3,-3.5
MINDHVHHQZYEEK-HBBNESRFSA-N,-6.1,-6.2,-7.4
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-5.7,-5.9,-7.3
TZDUHAJSIBHXDL-LBPRGKRZSA-N,-5.5,-5.6,-7.5
DSSYKIVIOFKYAU-XCBNKYQSSA-N,-4.0,-4.4,-5.4
MSNWSDPPULHLDL-UHFFFAOYSA-K,-3.7,-3.0,-3.5
KCFYEAOKVJSACF-UHFFFAOYSA-N,-5.9,-6.3,-7.5
GHMLBKRAJCXXBS-UHFFFAOYSA-N,-4.2,-4.2,-4.8
NYMGNSNKLVNMIA-UHFFFAOYSA-N,-5.3,-5.8,-6.0
