ligand,E1,E2,E3
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-6.3,-4.5,-7.3
DSSYKIVIOFKYAU-XCBNKYQSSA-N,-5.5,-4.4,-5.0
NYMGNSNKLVNMIA-UHFFFAOYSA-N,-7.3,-6.7,-6.2
AVKHCKXGKPAGEI-UHFFFAOYSA-N,-7.4,-6.5,-5.8
KBHMHROOFHVLBA-SECBINFHSA-N,-5.6,-6.9,-5.5
MSNWSDPPULHLDL-UHFFFAOYSA-K,-4.3,-3.3,-3.4
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-3.7,-3.2,-3.2
KCFYEAOKVJSACF-UHFFFAOYSA-N,-6.2,2.6,-7.3
OPTZOXDYEFIPJZ-UHFFFAOYSA-N,-6.7,-5.8,-6.4
GHMLBKRAJCXXBS-UHFFFAOYSA-N,-5.9,-5.3,-4.6
BRBAEHHXGZRCBK-UHFFFAOYSA-N,-5.1,-5.9,-5.5
MINDHVHHQZYEEK-HBBNESRFSA-N,-5.8,-7.3,-7.9
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-3.2,-3.4,-3.3
YJYPHIXNFHFHND-UHFFFAOYSA-N,-8.0,-8.1,-7.5
RGEVWUKXWFOAID-UHFFFAOYSA-N,-5.2,-6.4,-5.0
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.6,-3.3,-2.9
XSTXAVWGXDQKEL-UHFFFAOYSA-N,-3.9,-3.4,-3.0
BDYYDXJSHYEDGB-UHFFFAOYSA-N,-8.5,-7.1,-7.2
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-6.0,-5.2,-4.8
HSHNITRMYYLLCV-UHFFFAOYSA-N,-6.8,-6.8,-6.5
FGVVTMRZYROCTH-UHFFFAOYSA-N,-5.5,-4.9,-4.2
TZDUHAJSIBHXDL-LBPRGKRZSA-N,-6.2,-7.3,-6.9
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-6.5,-5.9,-7.2
HEDRZPFGACZZDS-UHFFFAOYSA-N,-3.3,-3.1,-2.6
