ligand,E1,E2,E3
JVWOCHRRAWHKLT-UHFFFAOYSA-N,-6.4,-4.9,-4.4
BBRBUTFBTUFFBU-LHACABTQSA-N,-7.7,-6.0,-5.0
HNJJXZKZRAWDPF-UHFFFAOYSA-N,-6.3,-5.1,-4.4
XWTYSIMOBUGWOL-NSHDSACASA-N,-7.0,-5.8,-5.0
UPCBSVILVWKHIG-UHFFFAOYSA-N,-10.3,-7.4,-6.4
YCWSUKQGVSGXJO-NTUHNPAUSA-N,-8.3,-7.9,-5.7
PBCZLFBEBARBBI-UHFFFAOYSA-N,-8.3,-6.6,-5.9
ZXERDUOLZKYMJM-ZWECCWDJSA-N,-6.0,-7.5,-5.7
WVLAAKXASPCBGT-CQSZACIVSA-N,-9.4,-7.8,-5.8
TXHUMRBWIWWBGW-GVGNIZHQSA-N,-8.0,-8.5,-8.0
MKXKFYHWDHIYRV-UHFFFAOYSA-N,-7.8,-6.6,-5.7
WCJFBSYALHQBSK-UHFFFAOYSA-N,-5.9,-6.0,-5.0
WKEDVNSFRWHDNR-UHFFFAOYSA-N,-7.5,-6.9,-5.7
RYYVLZVUVIJVGH-UHFFFAOYSA-N,-6.3,-5.0,-4.3
SAMRUMKYXPVKPA-VFKOLLTISA-N,-7.0,-6.7,-5.9
MLSQGNCUYAMAHD-ZSXAAYSXSA-N,-7.9,-7.9,-8.2
WUWFMDMBOJLQIV-SNVBAGLBSA-N,-9.0,-7.4,-6.3
NKPPORKKCMYYTO-DHZHZOJOSA-N,-7.3,-7.9,-6.8
WYWHKKSPHMUBEB-UHFFFAOYSA-N,-6.7,-4.8,-4.3
DASYMCLQENWCJG-XUKDPADISA-N,-7.1,-6.3,-5.8
FSKFPVLPFLJRQB-AWEZNQCLSA-N,-7.1,-6.5,-5.4
XAUDJQYHKZQPEU-KVQBGUIXSA-N,-7.3,-5.7,-4.9
VHVPQPYKVGDNFY-DKYCYSLVSA-N,-8.3,-9.7,-8.7
SEDQWOMFMIJKCU-UHFFFAOYSA-N,-7.6,-6.3,-5.4
XCGYUJZMCCFSRP-LBPRGKRZSA-N,-7.7,-6.1,-5.7
