ligand,E1,E2,E3
WRCHFMBCVFFYEQ-KRWDZBQOSA-N,-6.2,-6.4,-7.0
FYZGXAKJVDHGDR-UHFFFAOYSA-N,-5.8,-6.4,-6.7
QFGMXJOBTNZHEL-UHFFFAOYSA-N,-7.0,-7.4,-8.7
FWJKNZONDWOGMI-UHFFFAOYSA-N,-6.0,-5.8,-6.1
ZWGPHQZXAPWKOV-UHFFFAOYSA-N,-6.4,-6.4,-6.1
XMQICEWOKPEQRG-UHFFFAOYSA-N,-5.9,-6.1,-6.2
AQIXAKUUQRKLND-UHFFFAOYSA-N,-6.0,-6.8,-6.2
LEBVLXFERQHONN-INIZCTEOSA-N,-6.1,-6.5,-6.9
GQZQCROBCYNTMU-UHFFFAOYSA-N,-6.2,-6.4,-6.3
OPNPQXLQERQBBV-UHFFFAOYSA-N,-5.4,-5.2,-5.4
BULMIDNYAWYAMZ-UWTATZPHSA-N,-5.2,-5.0,-5.4
FXNYSZHYMGWWEZ-UHFFFAOYSA-N,-5.5,-5.4,-6.1
UBVZQGOVTLIHLH-UHFFFAOYSA-N,-7.3,-8.1,-8.3
RFHAOTPXVQNOHP-UHFFFAOYSA-N,-6.7,-6.4,-7.5
HVAKUYCEWDPRCA-UHFFFAOYSA-N,-6.4,-7.7,-7.7
RGPDEAGGEXEMMM-QGZVFWFLSA-N,-7.5,-6.8,-7.8
PIDFDZJZLOTZTM-KHVQSSSXSA-N,-8.8,-8.8,-9.9
VHSBBVZJABQOSG-INIZCTEOSA-N,-7.1,-7.2,-8.2
CUCHJCMWNFEYOM-INIZCTEOSA-N,-8.5,-8.0,-8.0
WIXFIQKTHUVFDI-LLVKDONJSA-N,-6.8,-6.7,-7.8
NGHTXZCKLWZPGK-UHFFFAOYSA-N,-6.3,-6.8,-7.5
SQUNAWUMZGQQJD-CQSZACIVSA-N,-7.1,-7.3,-7.7
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,-6.0,-6.3,-6.1
YRCRRHNVYVFNTM-SCSAIBSYSA-N,-4.6,-4.9,-4.8
