ligand,E1,E2,E3
YMFGJWGABDOFID-UHFFFAOYSA-N,-5.8,-5.8,-6.5
UIEATEWHFDRYRU-XMMPIXPASA-N,-5.2,-6.7,-5.2
FZRNEERXGKQYPH-UHFFFAOYSA-N,-5.9,-7.1,-6.2
MPDGHEJMBKOTSU-YKLVYJNSSA-N,-6.5,-8.3,-6.3
RWWYLEGWBNMMLJ-YSOARWBDSA-N,-6.9,-7.1,-6.6
WQABCVAJNWAXTE-VKHMYHEASA-N,-2.9,-3.2,-2.8
QXLPXWSKPNOQLE-ZCFIWIBFSA-N,-3.3,-4.2,-3.7
YDBYJHTYSHBBAU-YFKPBYRVSA-O,-4.2,-4.5,-3.8
KWBTZIFLQYYPTH-UHFFFAOYSA-N,-5.8,-5.4,-4.7
ZBNBQISDCFIEQC-UHFFFAOYSA-N,-4.0,-5.3,-3.8
NRNCYVBFPDDJNE-ZETCQYMHSA-N,-5.6,-5.5,-4.8
XKFZYVWWXHCHIX-UHFFFAOYSA-N,-3.5,-4.3,-3.4
KXRZBTAEDBELFD-UHFFFAOYSA-N,-5.9,-6.5,-5.7
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-5.4,-5.1,-5.0
LAYVFLWAVIGDLK-LJQANCHMSA-N,-5.6,-6.7,-5.6
YAGBSNMZQKEFCO-JTQLQIEISA-N,-5.0,-5.4,-4.1
QUBQYFYWUJJAAK-UHFFFAOYSA-N,-4.8,-3.9,-4.6
OIRDTQYFTABQOQ-UHTZMRCNSA-N,-6.4,-5.9,-6.6
JLMHZVYLAQPMOZ-UHFFFAOYSA-N,-4.1,-3.6,-3.6
JDLSRXWHEBFHNC-UHFFFAOYSA-N,-6.2,-6.9,-5.7
QANMHLXAZMSUEX-UHFFFAOYSA-N,-5.8,-6.1,-6.4
DVASNQYQOZHAJN-OAHLLOKOSA-N,-6.8,-7.1,-6.1
JOWRFSPJFXLGGY-VIFPVBQESA-N,-5.2,-6.3,-5.6
WZNJWVWKTVETCG-YFKPBYRVSA-N,-5.2,-5.4,-5.2
