ligand,E1,E2,E3
UHDGCWIWMRVCDJ-CCXZUQQUSA-N,-6.5,-5.5,-6.1
JCKYGMPEJWAADB-UHFFFAOYSA-N,-6.6,-5.7,-4.8
HLIBJQGJVDHCNB-UHFFFAOYSA-N,-7.5,-6.7,-6.4
ANTSCNMPPGJYLG-UHFFFAOYSA-N,-8.1,-6.2,-6.0
YVGGHNCTFXOJCH-UHFFFAOYSA-N,-7.1,-5.7,-5.4
DB00336,-6.5,-5.8,-5.5
LRCXRAABFLIVAI-QMMMGPOBSA-N,-5.7,-5.2,-5.0
IAIWVQXQOWNYOU-FPYGCLRLSA-N,-5.9,-6.1,-5.5
YFLRYAVDPKONNX-UHFFFAOYSA-N,-6.2,-5.5,-5.1
UYUXSRADSPPKRZ-SKNVOMKLSA-N,-5.3,-5.1,-4.6
SUWZHLCNFQWNPE-LATRNWQMSA-N,-7.3,-6.7,-6.0
DLNKOYKMWOXYQA-APPZFPTMSA-N,-5.8,-5.0,-4.9
KDYFGRWQOYBRFD-UHFFFAOYSA-N,-4.5,-4.8,-4.5
LSAMUAYPDHUBQD-OLKPEBQYSA-N,-6.0,-4.4,-4.1
VYFYYTLLBUKUHU-UHFFFAOYSA-N,-5.9,-5.2,-5.5
HDGFUOKLIQJQCS-UHFFFAOYSA-O,-7.3,-6.2,-6.4
RBTBFTRPCNLSDE-UHFFFAOYSA-N,-7.5,-5.7,-4.7
GCHKUUOPYMFGEY-VMPITWQZSA-N,-5.9,-5.1,-5.1
VYQNWZOUAUKGHI-UHFFFAOYSA-N,-6.8,-5.8,-6.1
HTYIXCKSEQQCJO-NSHDSACASA-N,-6.7,-4.9,-4.3
OXNIZHLAWKMVMX-UHFFFAOYSA-N,-6.5,-6.0,-5.0
OBZHEBDUNPOCJG-WBXJDKIVSA-N,-9.3,-7.5,-7.3
DZGWFCGJZKJUFP-UHFFFAOYSA-N,-5.6,-5.1,-5.0
