ligand,E1,E2,E3
LSAMUAYPDHUBQD-OLKPEBQYSA-N,-4.6,-4.6,-4.8
HTYIXCKSEQQCJO-NSHDSACASA-N,-5.2,-5.5,-5.7
SUWZHLCNFQWNPE-LATRNWQMSA-N,-6.7,-6.7,-6.8
LRCXRAABFLIVAI-QMMMGPOBSA-N,-4.8,-5.1,-5.1
DB00336,-5.8,-6.0,-6.0
VYFYYTLLBUKUHU-UHFFFAOYSA-N,-4.8,-4.7,-5.0
GCHKUUOPYMFGEY-VMPITWQZSA-N,-5.7,-6.2,-6.4
RBTBFTRPCNLSDE-UHFFFAOYSA-N,-6.0,-6.2,-7.1
ANTSCNMPPGJYLG-UHFFFAOYSA-N,-7.4,-7.3,-7.4
VYQNWZOUAUKGHI-UHFFFAOYSA-N,-5.6,-5.8,-6.2
KDYFGRWQOYBRFD-UHFFFAOYSA-N,-4.1,-4.3,-4.0
IAIWVQXQOWNYOU-FPYGCLRLSA-N,-5.7,-5.8,-5.7
OXNIZHLAWKMVMX-UHFFFAOYSA-N,-5.7,-5.9,-6.2
OBZHEBDUNPOCJG-WBXJDKIVSA-N,-9.4,-8.5,-10.1
UYUXSRADSPPKRZ-SKNVOMKLSA-N,-4.9,-5.1,-5.4
HLIBJQGJVDHCNB-UHFFFAOYSA-N,-6.5,-6.5,-7.0
DLNKOYKMWOXYQA-APPZFPTMSA-N,-4.8,-5.1,-5.3
YVGGHNCTFXOJCH-UHFFFAOYSA-N,-6.2,-6.6,-6.6
HDGFUOKLIQJQCS-UHFFFAOYSA-O,-6.7,-7.4,-7.5
UHDGCWIWMRVCDJ-CCXZUQQUSA-N,-5.9,-5.7,-6.3
DZGWFCGJZKJUFP-UHFFFAOYSA-N,-4.5,-4.9,-4.6
JCKYGMPEJWAADB-UHFFFAOYSA-N,-5.2,-5.3,-6.0
YFLRYAVDPKONNX-UHFFFAOYSA-N,-5.4,-5.6,-5.8
