ligand,E1,E2,E3
DB00336,-6.8,-5.8,-5.6
UYUXSRADSPPKRZ-SKNVOMKLSA-N,-6.1,-5.5,-5.6
YVGGHNCTFXOJCH-UHFFFAOYSA-N,-7.4,-6.0,-5.5
KDYFGRWQOYBRFD-UHFFFAOYSA-N,-4.6,-4.5,-4.7
RBTBFTRPCNLSDE-UHFFFAOYSA-N,-6.9,-5.3,-5.3
SUWZHLCNFQWNPE-LATRNWQMSA-N,-8.6,-6.4,-6.7
VYQNWZOUAUKGHI-UHFFFAOYSA-N,-7.3,-6.4,-6.7
GCHKUUOPYMFGEY-VMPITWQZSA-N,-7.1,-5.4,-5.4
DLNKOYKMWOXYQA-APPZFPTMSA-N,-5.4,-5.9,-6.0
HLIBJQGJVDHCNB-UHFFFAOYSA-N,-8.1,-5.6,-5.4
LSAMUAYPDHUBQD-OLKPEBQYSA-N,-5.3,-5.0,-5.3
DZGWFCGJZKJUFP-UHFFFAOYSA-N,-5.3,-5.2,-5.2
UHDGCWIWMRVCDJ-CCXZUQQUSA-N,-6.2,-6.1,-6.8
JCKYGMPEJWAADB-UHFFFAOYSA-N,-6.4,-5.3,-5.0
HTYIXCKSEQQCJO-NSHDSACASA-N,-6.2,-6.5,-6.9
OXNIZHLAWKMVMX-UHFFFAOYSA-N,-7.3,-6.7,-6.5
OBZHEBDUNPOCJG-WBXJDKIVSA-N,-8.1,-7.7,-6.7
VYFYYTLLBUKUHU-UHFFFAOYSA-N,-5.7,-5.5,-5.6
ANTSCNMPPGJYLG-UHFFFAOYSA-N,-9.0,-7.7,-8.0
YFLRYAVDPKONNX-UHFFFAOYSA-N,-6.4,-5.6,-5.8
IAIWVQXQOWNYOU-FPYGCLRLSA-N,-7.1,-5.6,-5.4
LRCXRAABFLIVAI-QMMMGPOBSA-N,-5.4,-5.8,-6.0
HDGFUOKLIQJQCS-UHFFFAOYSA-O,-8.8,-7.1,-6.1
