ligand,E1,E2,E3
HXRSXEDVVARPHP-UHFFFAOYSA-N,-7.2,-6.8,-5.4
FMCGSUUBYTWNDP-ONGXEEELSA-N,-6.3,-4.9,-4.5
NTEDWGYJNHZKQW-DGMDOPGDSA-N,-5.0,-4.2,-4.3
YEKQSSHBERGOJK-UHFFFAOYSA-N,-6.6,-6.5,-5.3
YEKMWXFHPZBZLR-VIFPVBQESA-N,-6.8,-5.6,-4.7
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-5.1,-4.7,-4.2
CMSMOCZEIVJLDB-AWEZNQCLSA-N,-5.3,-4.5,-4.3
QZMQDHNCNUGQSO-UHFFFAOYSA-N,-4.9,-4.3,-3.8
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-6.6,-6.2,-6.5
RDJGLLICXDHJDY-LLVKDONJSA-N,-7.6,-6.7,-6.2
HJCMDXDYPOUFDY-WHFBIAKZSA-N,-6.4,-5.5,-5.1
OFCNXPDARWKPPY-UHFFFAOYSA-N,-5.6,-5.2,-5.2
NVBZUCIQNYPGCI-CTYIDZIISA-N,-7.8,-6.9,-5.8
OUBCNLGXQFSTLU-UHFFFAOYSA-N,-8.9,-6.8,-6.4
YUGZHQHSNYIFLG-FQEVSTJZSA-N,-8.5,-7.4,-6.5
WYDUSKDSKCASEF-IBGZPJMESA-N,-6.8,-5.4,-5.4
IZOYMGQQVNAMHS-UHFFFAOYSA-N,-7.2,-6.1,-5.5
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.1,-3.8,-3.6
SQYNKIJPMDEDEG-KXGDERBTSA-N,-5.1,-4.5,-4.0
XCDXSSFOJZZGQC-UHFFFAOYSA-N,-6.8,-5.6,-4.7
DQGFCLJXYFXXIJ-UHFFFAOYSA-N,-8.1,-7.1,-6.6
HIANJWSAHKJQTH-UHFFFAOYSA-N,-8.4,-6.5,-6.3
MFOCDFTXLCYLKU-CMPLNLGQSA-N,-6.7,-5.0,-5.1
YQEZLKZALYSWHR-CYBMUJFWSA-N,-6.8,-5.6,-5.4
