ligand,E1,E2,E3
DQGFCLJXYFXXIJ-UHFFFAOYSA-N,-6.9,-6.8,-6.5
XCDXSSFOJZZGQC-UHFFFAOYSA-N,-6.4,-5.0,-4.8
HXRSXEDVVARPHP-UHFFFAOYSA-N,-6.3,-6.5,-4.9
YEKQSSHBERGOJK-UHFFFAOYSA-N,-6.0,-6.1,-5.5
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-6.8,-7.2,-5.6
HJCMDXDYPOUFDY-WHFBIAKZSA-N,-5.4,-5.0,-4.9
RDJGLLICXDHJDY-LLVKDONJSA-N,-7.2,-6.4,-6.1
QZMQDHNCNUGQSO-UHFFFAOYSA-N,-4.3,-4.1,-3.8
IZOYMGQQVNAMHS-UHFFFAOYSA-N,-7.1,-5.9,-5.5
YUGZHQHSNYIFLG-FQEVSTJZSA-N,-7.1,-6.6,-6.2
OFCNXPDARWKPPY-UHFFFAOYSA-N,-5.1,-4.6,-4.4
WYDUSKDSKCASEF-IBGZPJMESA-N,-5.9,-5.4,-5.2
NTEDWGYJNHZKQW-DGMDOPGDSA-N,-4.3,-4.3,-3.7
FMCGSUUBYTWNDP-ONGXEEELSA-N,-5.3,-5.0,-5.2
MFOCDFTXLCYLKU-CMPLNLGQSA-N,-6.0,-5.4,-5.5
YEKMWXFHPZBZLR-VIFPVBQESA-N,-5.8,-5.5,-5.2
YQEZLKZALYSWHR-CYBMUJFWSA-N,-6.3,-5.5,-4.7
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.0,-3.5,-3.0
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-5.1,-4.4,-4.1
OUBCNLGXQFSTLU-UHFFFAOYSA-N,-7.0,-6.2,-6.0
CMSMOCZEIVJLDB-AWEZNQCLSA-N,-4.8,-4.0,-4.0
HIANJWSAHKJQTH-UHFFFAOYSA-N,-7.0,-5.8,-5.8
SQYNKIJPMDEDEG-KXGDERBTSA-N,-4.2,-3.9,-4.2
NVBZUCIQNYPGCI-CTYIDZIISA-N,-6.7,-6.4,-6.1
