ligand,E1,E2,E3
KSGXQBZTULBEEQ-UHFFFAOYSA-N,-11.0,-9.8,-9.9
HTIQEAQVCYTUBX-KRWDZBQOSA-N,-7.0,-7.3,-7.2
LSLYOANBFKQKPT-PIGZYNQJSA-N,-7.1,-7.7,-7.7
USSIQXCVUWKGNF-KRWDZBQOSA-N,-7.2,-7.3,-7.4
FMRHJJZUHUTGKE-LBPRGKRZSA-N,-6.3,-6.5,-6.3
LMOINURANNBYCM-LLVKDONJSA-N,-6.5,-6.9,-5.8
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.6,-5.6,-5.1
QNZCBYKSOIHPEH-UHFFFAOYSA-N,-11.3,-10.8,-10.1
ZVSGUZQJNXHNIL-UHFFFAOYSA-N,-7.0,-7.2,-6.1
PDWUPXJEEYOOTR-IUAIQHPESA-N,-6.2,-6.4,-6.0
YSAUAVHXTIETRK-AATRIKPKSA-N,-6.3,-6.7,-5.8
ALWKGYPQUAPLQC-UHFFFAOYSA-N,-6.8,-6.5,-5.9
BUJAGSGYPOAWEI-VIFPVBQESA-N,-6.0,-6.0,-6.0
JEYCTXHKTXCGPB-UHFFFAOYSA-N,-7.6,-8.0,-8.0
DKVNAGXPRSYHLB-UHFFFAOYSA-N,-7.7,-7.5,-7.2
QNEXFJFTGQBXBJ-MRVPVSSYSA-N,-6.3,-6.3,-5.5
XZEUAXYWNKYKPL-WDYNHAJCSA-N,-9.6,-9.3,-9.9
ITMSAWKLJVGBIT-VKHMYHEASA-N,-5.4,-5.8,-5.3
KVHHQGIIZCJATJ-BXUZGUMPSA-N,-6.7,-6.2,-6.1
KYGZCKSPAKDVKC-UHFFFAOYSA-N,-7.8,-8.8,-7.3
AHZBEVXBKNYXPU-UHFFFAOYSA-N,-8.0,-6.7,-7.6
METKIMKYRPQLGS-GFCCVEGCSA-N,-7.0,-6.7,-6.4
AUZONCFQVSMFAP-UHFFFAOYSA-N,-4.8,-4.6,-4.7
AEOCXXJPGCBFJA-UHFFFAOYSA-N,-5.7,-5.6,-5.2
URCIJDUOBBSMII-HZPDHXFCSA-N,-7.6,-5.9,-6.5
