ligand,E1,E2,E3
QNZCBYKSOIHPEH-UHFFFAOYSA-N,-8.9,-9.2,-9.2
AEOCXXJPGCBFJA-UHFFFAOYSA-N,-4.9,-5.1,-5.7
LMOINURANNBYCM-LLVKDONJSA-N,-6.5,-6.5,-6.4
LSLYOANBFKQKPT-PIGZYNQJSA-N,-6.3,-7.5,-8.2
ITMSAWKLJVGBIT-VKHMYHEASA-N,-5.1,-5.2,-5.2
ZVSGUZQJNXHNIL-UHFFFAOYSA-N,-6.4,-6.4,-7.1
DKVNAGXPRSYHLB-UHFFFAOYSA-N,-6.8,-6.5,-7.2
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.4,-4.9,-4.9
KYGZCKSPAKDVKC-UHFFFAOYSA-N,-6.5,-6.5,-7.3
JEYCTXHKTXCGPB-UHFFFAOYSA-N,-7.0,-7.5,-8.2
URCIJDUOBBSMII-HZPDHXFCSA-N,-5.2,-6.8,-7.7
QNEXFJFTGQBXBJ-MRVPVSSYSA-N,-5.6,-6.0,-5.9
KSGXQBZTULBEEQ-UHFFFAOYSA-N,-8.7,-8.9,-8.3
KVHHQGIIZCJATJ-BXUZGUMPSA-N,-5.7,-6.1,-6.2
ALWKGYPQUAPLQC-UHFFFAOYSA-N,-6.0,-6.0,-6.2
METKIMKYRPQLGS-GFCCVEGCSA-N,-6.2,-7.1,-6.8
HTIQEAQVCYTUBX-KRWDZBQOSA-N,-6.1,-5.8,-6.3
YSAUAVHXTIETRK-AATRIKPKSA-N,-5.4,-6.1,-5.8
PDWUPXJEEYOOTR-IUAIQHPESA-N,-5.8,-6.0,-6.1
AHZBEVXBKNYXPU-UHFFFAOYSA-N,-7.1,-7.2,-7.6
USSIQXCVUWKGNF-KRWDZBQOSA-N,-6.5,-6.4,-6.2
AUZONCFQVSMFAP-UHFFFAOYSA-N,-4.2,-4.9,-4.7
BUJAGSGYPOAWEI-VIFPVBQESA-N,-5.9,-5.9,-6.3
XZEUAXYWNKYKPL-WDYNHAJCSA-N,-7.1,-7.6,-8.9
FMRHJJZUHUTGKE-LBPRGKRZSA-N,-5.3,-6.5,-6.5
