ligand,E1,E2,E3
NBIIXXVUZAFLBC-UHFFFAOYSA-N,-3.8,-3.5,-3.6
NHUHCSRWZMLRLA-UHFFFAOYSA-N,-6.9,-7.4,-6.9
JBIMVDZLSHOPLA-LSCVHKIXSA-N,-6.9,-7.9,-6.8
ZYEPZINLLPPBMI-GOSISDBHSA-N,-7.3,-6.5,-6.9
YXKTVDFXDRQTKV-HNNXBMFYSA-N,-7.1,-6.2,-6.1
AUFSOOYCQYDGES-SECBINFHSA-N,-5.6,-5.9,-5.4
NHKZSTHOYNWEEZ-AFCXAGJDSA-N,-6.3,-7.0,-6.4
IIXWYSCJSQVBQM-LLVKDONJSA-N,-7.4,-6.7,-7.4
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-4.9,-5.5,-4.8
PIWKPBJCKXDKJR-SFOWXEAESA-N,-4.9,-5.1,-4.3
JLRNKCZRCMIVKA-UHFFFAOYSA-N,-7.6,-7.7,-7.7
AYJVGKWCGIYEAK-UHFFFAOYSA-N,-7.6,-7.3,-7.6
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-2.9,-3.2,-2.7
VWQZJJZGISNFOE-UHFFFAOYSA-N,-7.6,-7.8,-7.2
HAWPXGHAZFHHAD-UHFFFAOYSA-N,-3.5,-3.8,-3.4
WDVSHHCDHLJJJR-UHFFFAOYSA-N,-7.6,-6.3,-6.9
VEQOALNAAJBPNY-UHFFFAOYSA-N,-5.4,-6.6,-6.4
JSWZEAMFRNKZNL-UHFFFAOYSA-N,-8.0,-7.5,-7.7
JVVRCYWZTJLJSG-UHFFFAOYSA-N,-5.0,-5.4,-4.7
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,-6.6,-6.7,-6.8
GSEJCLTVZPLZKY-UHFFFAOYSA-N,-3.8,-4.8,-3.8
HZQDCMWJEBCWBR-UUOKFMHZSA-N,-6.8,-6.3,-6.5
VNLMRPAWAMPLNZ-LURJTMIESA-N,-5.5,-6.1,-6.2
