ligand,E1,E2,E3
IIXWYSCJSQVBQM-LLVKDONJSA-N,-8.2,-7.4,-7.7
VEQOALNAAJBPNY-UHFFFAOYSA-N,-6.8,-5.3,-4.8
AUFSOOYCQYDGES-SECBINFHSA-N,-5.7,-5.3,-4.3
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-3.1,-3.0,-2.7
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,-7.4,-6.9,-5.3
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-5.4,-5.0,-4.7
NBIIXXVUZAFLBC-UHFFFAOYSA-N,-3.3,-3.3,-3.6
HAWPXGHAZFHHAD-UHFFFAOYSA-N,-3.9,-3.4,-2.9
WDVSHHCDHLJJJR-UHFFFAOYSA-N,-7.5,-6.5,-6.4
JSWZEAMFRNKZNL-UHFFFAOYSA-N,-8.6,-7.3,-6.4
NHKZSTHOYNWEEZ-AFCXAGJDSA-N,-6.4,-5.7,-5.8
ZYEPZINLLPPBMI-GOSISDBHSA-N,-6.8,-5.9,-5.2
VNLMRPAWAMPLNZ-LURJTMIESA-N,-6.8,-4.6,-4.6
JBIMVDZLSHOPLA-LSCVHKIXSA-N,-7.7,-6.4,-6.3
NHUHCSRWZMLRLA-UHFFFAOYSA-N,-7.8,-6.9,-6.1
JVVRCYWZTJLJSG-UHFFFAOYSA-N,-5.3,-4.8,-5.0
JLRNKCZRCMIVKA-UHFFFAOYSA-N,-8.5,-5.5,-5.6
VWQZJJZGISNFOE-UHFFFAOYSA-N,-7.7,-7.0,-6.4
YXKTVDFXDRQTKV-HNNXBMFYSA-N,-7.6,-6.0,-5.3
PIWKPBJCKXDKJR-SFOWXEAESA-N,-5.0,-4.7,-4.2
AYJVGKWCGIYEAK-UHFFFAOYSA-N,-7.7,-6.4,-5.0
HZQDCMWJEBCWBR-UUOKFMHZSA-N,-6.8,-5.5,-6.0
GSEJCLTVZPLZKY-UHFFFAOYSA-N,-4.5,-4.1,-3.8
