ligand,E1,E2,E3
IQFYYKKMVGJFEH-CSMHCCOUSA-N,-6.1,-5.4,-6.3
ZJIJAJXFLBMLCK-UHFFFAOYSA-N,-6.3,-5.6,-7.1
NCNRHFGMJRPRSK-UHFFFAOYSA-N,-7.0,-7.2,-7.4
OATDVDIMNNZTEY-DAXLTYESSA-N,-7.3,-6.5,-7.6
HXCXASJHZQXCKK-UHFFFAOYSA-N,-5.4,-4.4,-5.6
QCWJONLQSHEGEJ-UHFFFAOYSA-N,-4.0,-3.8,-4.3
BSHWLCACYCVCJE-REWPJTCUSA-N,-5.9,-6.3,-7.0
BCQTVJKBTWGHCX-UHFFFAOYSA-N,-6.3,-5.6,-6.8
FGXWKSZFVQUSTL-UHFFFAOYSA-N,-7.5,-7.5,-7.7
IQVRBWUUXZMOPW-PKNBQFBNSA-N,-6.2,-5.7,-6.3
PXLVRFQEBVNJOH-SECBINFHSA-N,-6.4,-5.1,-7.1
RDEOYUSTRWNWLX-KRWDZBQOSA-N,-6.1,-5.5,-7.8
WHLUQAYNVOGZST-UHFFFAOYSA-N,-6.1,-5.1,-6.5
NEDPPCHNEOMTJV-UHFFFAOYSA-N,-6.1,-6.0,-6.2
GMVPRGQOIOIIMI-DWKJAMRDSA-N,-5.6,-5.4,-5.8
MPOYJPINNSIHAK-UHFFFAOYSA-N,-5.1,-4.6,-5.7
DFPJEJKMDZFZHC-GHVJWSGMSA-N,-7.4,-7.4,-7.1
VYAGDYWTCWDKIS-MRVPVSSYSA-N,-5.2,-4.3,-5.3
XFYDIVBRZNQMJC-UHFFFAOYSA-N,-6.0,-5.1,-6.3
YEJCDKJIEMIWRQ-UHFFFAOYSA-N,-7.1,-6.4,-7.3
YMVWGSQGCWCDGW-UHFFFAOYSA-N,-6.3,-5.6,-6.4
QWCRAEMEVRGPNT-UHFFFAOYSA-N,-6.9,-6.4,-7.4
IUNJANQVIJDFTQ-TUAOUCFPSA-N,-4.8,-5.3,-5.4
VSRBKQFNFZQRBM-ZETCQYMHSA-N,-4.2,-3.3,-4.2
BWSSMIJUDVUASQ-AWEZNQCLSA-N,-7.0,-6.6,-7.7
