ligand,E1,E2,E3
XLMALTXPSGQGBX-GCJKJVERSA-N,-5.6,-5.4,-6.9
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-6.6,-6.2,-7.0
XILVEPYQJIOVNB-UHFFFAOYSA-N,-6.8,-6.2,-6.4
LEQAKWQJCITZNK-AXHKHJLKSA-N,-7.5,-7.3,-7.5
GBFLZEXEOZUWRN-VKHMYHEASA-N,-4.7,-5.3,-4.3
FRQGJOFRWIILCX-UHFFFAOYSA-N,-6.5,-5.2,-5.9
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-8.3,-8.6,-7.4
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-7.0,-7.1,-7.3
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-6.5,-5.4,-8.1
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-6.8,-7.0,-7.1
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-6.8,-5.7,-7.0
VBZDETYCYXPOAK-HVIDBACLSA-N,-5.5,-5.5,-6.2
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-7.8,-7.3,-7.5
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-6.8,-6.3,-5.9
VLPIATFUUWWMKC-JTQLQIEISA-N,-5.5,-5.7,-5.9
DB15096,-7.0,-5.8,-7.9
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-6.6,-5.6,-6.3
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-6.6,-6.3,-6.9
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-5.6,-6.0,-5.8
NHTGHBARYWONDQ-JTQLQIEISA-N,-6.0,-5.8,-5.6
YVQVOQKFMFRVGR-LLUUXILJSA-N,-7.1,-6.9,-6.8
SETMGIIITGNLAS-UHFFFAOYSA-N,-6.7,-6.8,-6.8
NFHVTCJKAHYEQN-WMLDXEAASA-N,-5.7,-7.1,-6.4
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-6.0,-5.1,-5.7
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-8.1,-6.1,-10.5
