ligand,E1,E2,E3
NHTGHBARYWONDQ-JTQLQIEISA-N,-6.0,-6.6,-5.8
YVQVOQKFMFRVGR-LLUUXILJSA-N,-7.3,-6.7,-7.3
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-6.3,-5.6,-7.2
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-7.5,-7.3,-7.6
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-6.3,-7.1,-5.7
FRQGJOFRWIILCX-UHFFFAOYSA-N,-5.7,-6.3,-6.0
XILVEPYQJIOVNB-UHFFFAOYSA-N,-8.0,-7.4,-7.8
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-8.0,-8.8,-9.0
GBFLZEXEOZUWRN-VKHMYHEASA-N,-5.3,-5.8,-4.7
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-7.2,-6.2,-6.9
DB15096,-6.4,-5.7,-7.3
VLPIATFUUWWMKC-JTQLQIEISA-N,-5.9,-6.1,-5.9
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-7.1,-7.1,-6.4
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-6.3,-7.2,-7.0
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-5.3,-6.1,-5.9
VBZDETYCYXPOAK-HVIDBACLSA-N,-6.2,-6.1,-6.2
LEQAKWQJCITZNK-AXHKHJLKSA-N,-8.7,-7.2,-7.9
SETMGIIITGNLAS-UHFFFAOYSA-N,-6.7,-6.5,-6.5
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-6.5,-6.1,-6.2
XLMALTXPSGQGBX-GCJKJVERSA-N,-5.5,-4.9,-6.5
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-8.6,-9.4,-8.5
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-6.9,-5.7,-9.8
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-7.3,-7.1,-7.8
NFHVTCJKAHYEQN-WMLDXEAASA-N,-6.6,-7.8,-6.4
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-6.2,-6.9,-5.9
