ligand,E1,E2,E3
NHTGHBARYWONDQ-JTQLQIEISA-N,-5.3,-5.3,-4.9
VBZDETYCYXPOAK-HVIDBACLSA-N,-4.8,-5.3,-4.7
DB15096,-6.4,-6.3,-5.4
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-4.3,-5.0,-3.7
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-5.8,-5.5,-5.5
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-6.7,-6.7,-6.2
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-6.2,-6.2,-5.5
GBFLZEXEOZUWRN-VKHMYHEASA-N,-4.4,-4.4,-4.4
XILVEPYQJIOVNB-UHFFFAOYSA-N,-5.9,-5.8,-5.6
FRQGJOFRWIILCX-UHFFFAOYSA-N,-5.9,-5.6,-5.0
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-5.4,-5.7,-4.6
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-6.8,-7.7,-6.4
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-4.9,-4.8,-4.2
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-6.3,-6.1,-4.8
LEQAKWQJCITZNK-AXHKHJLKSA-N,-6.9,-6.2,-6.9
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-5.3,-6.2,-5.8
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-6.4,-6.9,-5.3
XLMALTXPSGQGBX-GCJKJVERSA-N,-5.4,-5.3,-4.2
NFHVTCJKAHYEQN-WMLDXEAASA-N,-4.4,-5.4,-5.3
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-7.8,-7.6,-6.6
SETMGIIITGNLAS-UHFFFAOYSA-N,-5.5,-6.5,-5.1
VLPIATFUUWWMKC-JTQLQIEISA-N,-4.8,-5.5,-4.2
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-6.3,-6.7,-5.5
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-6.9,-6.2,-6.7
YVQVOQKFMFRVGR-LLUUXILJSA-N,-6.1,-5.8,-5.7
