ligand,E1,E2,E3
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-6.7,-5.8,-4.8
YVQVOQKFMFRVGR-LLUUXILJSA-N,-6.3,-6.7,-5.1
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-5.4,-5.1,-3.8
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-7.5,-6.3,-6.0
GBFLZEXEOZUWRN-VKHMYHEASA-N,-4.5,-4.2,-4.4
XILVEPYQJIOVNB-UHFFFAOYSA-N,-6.6,-6.2,-5.9
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-5.4,-5.4,-5.0
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-6.6,-6.8,-5.0
VLPIATFUUWWMKC-JTQLQIEISA-N,-5.9,-4.8,-4.7
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-8.4,-8.0,-5.8
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-7.8,-6.9,-6.3
NHTGHBARYWONDQ-JTQLQIEISA-N,-5.7,-5.7,-5.3
FRQGJOFRWIILCX-UHFFFAOYSA-N,-4.8,-5.2,-4.9
XLMALTXPSGQGBX-GCJKJVERSA-N,-6.0,-5.5,-4.1
SETMGIIITGNLAS-UHFFFAOYSA-N,-6.9,-5.9,-5.9
NFHVTCJKAHYEQN-WMLDXEAASA-N,-7.0,-5.4,-6.3
DB15096,-6.7,-5.9,-5.1
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-6.1,-6.1,-5.2
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-6.6,-6.1,-5.3
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-6.3,-5.3,-4.2
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-6.4,-6.3,-5.5
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-6.0,-5.0,-5.1
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-6.9,-6.6,-5.5
VBZDETYCYXPOAK-HVIDBACLSA-N,-5.4,-5.1,-5.2
LEQAKWQJCITZNK-AXHKHJLKSA-N,-6.8,-6.7,-5.4
