ligand,E1,E2,E3
RGVPOXRFEPSFGH-AWEZNQCLSA-N,-6.1,-5.8,-6.0
PXKHGMGELZGJQE-ILBGXUMGSA-N,-5.1,-4.5,-5.2
XLOMZPUITCYLMJ-MRVPVSSYSA-N,-4.8,-4.4,-4.5
UUOJIACWOAYWEZ-SFHVURJKSA-N,-6.7,-5.1,-5.5
WEVJJMPVVFNAHZ-RRKCRQDMSA-N,-5.5,-5.0,-5.2
WGMASVSHOSNKMF-NSHDSACASA-N,-4.7,-4.7,-4.5
HCYFGRCYSCXKNQ-UHFFFAOYSA-N,-6.0,-4.6,-4.9
XUFXOAAUWZOOIT-SXARVLRPSA-N,-5.5,-5.8,-6.1
DURULFYMVIFBIR-CYBMUJFWSA-N,-5.3,-5.1,-5.1
FMJSMJQBSVNSBF-IBGZPJMESA-N,-6.7,-5.6,-4.8
MRMBZHPJVKCOMA-YJFSRANCSA-N,-6.3,-5.7,-5.6
XYWJNTOURDMTPI-UHFFFAOYSA-N,-6.1,-5.1,-4.9
RSEPBGGWRJCQGY-RBRWEJTLSA-N,-6.9,-6.6,-6.3
CTETYYAZBPJBHE-UHFFFAOYSA-N,-5.4,-4.4,-4.2
UJSKUDDDPKGBJY-WFASDCNBSA-N,-6.7,-6.1,-6.0
BRBKOPJOKNSWSG-UHFFFAOYSA-N,-5.6,-5.0,-4.9
DJWYOLJPSHDSAL-ROUUACIJSA-N,-4.8,-5.4,-4.3
BZEWSEKUUPWQDQ-UHFFFAOYSA-N,-5.5,-4.8,-5.3
DKYWVDODHFEZIM-NSHDSACASA-N,-7.0,-6.1,-5.8
ZGFASEKBKWVCGP-FOIQADDNSA-N,-8.1,-6.4,-6.1
ZFWYZPJOMMIRAM-DMMVPMRXSA-P,-7.3,-8.1,-8.4
JFXBEKISTKFVAB-AJQTZOPKSA-N,-8.3,-6.9,-7.0
GVOUFPWUYJWQSK-UHFFFAOYSA-N,-6.8,-6.5,-6.3
BLSQLHNBWJLIBQ-OZXSUGGESA-N,-6.2,-7.1,-6.4
