ligand,E1,E2,E3
HCYFGRCYSCXKNQ-UHFFFAOYSA-N,-6.0,-5.8,-4.9
DURULFYMVIFBIR-CYBMUJFWSA-N,-6.9,-6.9,-5.4
MRMBZHPJVKCOMA-YJFSRANCSA-N,-7.5,-7.2,-5.5
UUOJIACWOAYWEZ-SFHVURJKSA-N,-8.6,-7.7,-5.7
RGVPOXRFEPSFGH-AWEZNQCLSA-N,-8.6,-8.5,-5.6
XUFXOAAUWZOOIT-SXARVLRPSA-N,-8.2,-7.6,-6.2
ZGFASEKBKWVCGP-FOIQADDNSA-N,-9.1,-9.1,-6.1
FMJSMJQBSVNSBF-IBGZPJMESA-N,-7.4,-7.2,-6.4
DKYWVDODHFEZIM-NSHDSACASA-N,-8.8,-7.7,-6.3
WGMASVSHOSNKMF-NSHDSACASA-N,-5.9,-4.9,-4.0
XLOMZPUITCYLMJ-MRVPVSSYSA-N,-6.5,-5.3,-4.4
JFXBEKISTKFVAB-AJQTZOPKSA-N,-9.5,-9.6,-6.1
CTETYYAZBPJBHE-UHFFFAOYSA-N,-5.9,-5.5,-4.6
GVOUFPWUYJWQSK-UHFFFAOYSA-N,-9.9,-9.8,-6.1
DJWYOLJPSHDSAL-ROUUACIJSA-N,-6.3,-6.8,-5.0
BRBKOPJOKNSWSG-UHFFFAOYSA-N,-6.5,-5.4,-5.0
ZFWYZPJOMMIRAM-DMMVPMRXSA-P,-8.3,-7.7,-7.6
XYWJNTOURDMTPI-UHFFFAOYSA-N,-6.6,-5.9,-5.1
WEVJJMPVVFNAHZ-RRKCRQDMSA-N,-6.4,-5.7,-4.7
UJSKUDDDPKGBJY-WFASDCNBSA-N,-8.4,-8.4,-6.1
BZEWSEKUUPWQDQ-UHFFFAOYSA-N,-7.3,-6.6,-5.5
RSEPBGGWRJCQGY-RBRWEJTLSA-N,-8.9,-8.8,-6.1
PXKHGMGELZGJQE-ILBGXUMGSA-N,-7.4,-7.4,-4.7
BLSQLHNBWJLIBQ-OZXSUGGESA-N,-9.6,-9.6,-6.5
