ligand,E1,E2,E3
XUFXOAAUWZOOIT-SXARVLRPSA-N,-8.2,-8.6,-8.7
HCYFGRCYSCXKNQ-UHFFFAOYSA-N,-6.4,-6.0,-6.4
DKYWVDODHFEZIM-NSHDSACASA-N,-7.3,-8.3,-8.3
BZEWSEKUUPWQDQ-UHFFFAOYSA-N,-6.7,-6.4,-7.3
XLOMZPUITCYLMJ-MRVPVSSYSA-N,-5.7,-5.7,-5.9
UJSKUDDDPKGBJY-WFASDCNBSA-N,-7.9,-8.3,-8.5
ZFWYZPJOMMIRAM-DMMVPMRXSA-P,-11.0,-9.4,-11.3
BRBKOPJOKNSWSG-UHFFFAOYSA-N,-6.7,-6.6,-7.4
ZGFASEKBKWVCGP-FOIQADDNSA-N,-7.5,-7.7,-8.5
FMJSMJQBSVNSBF-IBGZPJMESA-N,-6.6,-6.4,-6.6
WGMASVSHOSNKMF-NSHDSACASA-N,-5.8,-6.1,-6.5
RGVPOXRFEPSFGH-AWEZNQCLSA-N,-7.2,-7.0,-7.5
DURULFYMVIFBIR-CYBMUJFWSA-N,-6.4,-6.2,-6.8
BLSQLHNBWJLIBQ-OZXSUGGESA-N,-8.2,-8.6,-8.9
CTETYYAZBPJBHE-UHFFFAOYSA-N,-5.3,-5.6,-6.0
GVOUFPWUYJWQSK-UHFFFAOYSA-N,-7.5,-7.5,-8.0
RSEPBGGWRJCQGY-RBRWEJTLSA-N,-7.4,-7.5,-8.7
WEVJJMPVVFNAHZ-RRKCRQDMSA-N,-6.3,-6.5,-6.2
MRMBZHPJVKCOMA-YJFSRANCSA-N,-7.2,-7.1,-7.9
UUOJIACWOAYWEZ-SFHVURJKSA-N,-7.6,-8.2,-8.0
DJWYOLJPSHDSAL-ROUUACIJSA-N,-6.1,-6.4,-6.3
PXKHGMGELZGJQE-ILBGXUMGSA-N,-5.4,-6.2,-6.3
JFXBEKISTKFVAB-AJQTZOPKSA-N,-9.4,-8.1,-8.7
XYWJNTOURDMTPI-UHFFFAOYSA-N,-6.2,-6.4,-6.7
