ligand,E1,E2,E3
WEVJJMPVVFNAHZ-RRKCRQDMSA-N,-5.7,-5.5,-6.9
UUOJIACWOAYWEZ-SFHVURJKSA-N,-5.2,-6.7,-8.3
RSEPBGGWRJCQGY-RBRWEJTLSA-N,-6.7,-6.8,-9.3
DURULFYMVIFBIR-CYBMUJFWSA-N,-5.1,-6.7,-6.7
MRMBZHPJVKCOMA-YJFSRANCSA-N,-7.2,-6.2,-8.7
BRBKOPJOKNSWSG-UHFFFAOYSA-N,-5.9,-5.5,-6.7
XLOMZPUITCYLMJ-MRVPVSSYSA-N,-4.5,-4.9,-6.2
XUFXOAAUWZOOIT-SXARVLRPSA-N,-7.8,-6.9,-9.7
JFXBEKISTKFVAB-AJQTZOPKSA-N,-8.2,-7.8,-11.7
XYWJNTOURDMTPI-UHFFFAOYSA-N,-5.6,-6.1,-6.5
RGVPOXRFEPSFGH-AWEZNQCLSA-N,-6.7,-6.5,-8.2
WGMASVSHOSNKMF-NSHDSACASA-N,-4.7,-6.0,-6.6
DJWYOLJPSHDSAL-ROUUACIJSA-N,-5.6,-5.4,-7.0
BLSQLHNBWJLIBQ-OZXSUGGESA-N,-6.5,-7.3,-10.5
DKYWVDODHFEZIM-NSHDSACASA-N,-6.1,-6.9,-7.8
FMJSMJQBSVNSBF-IBGZPJMESA-N,-6.3,-6.2,-7.6
BZEWSEKUUPWQDQ-UHFFFAOYSA-N,-5.0,-6.4,-6.7
HCYFGRCYSCXKNQ-UHFFFAOYSA-N,-5.9,-5.5,-7.0
ZFWYZPJOMMIRAM-DMMVPMRXSA-P,-10.3,-8.8,-12.2
PXKHGMGELZGJQE-ILBGXUMGSA-N,-5.0,-5.6,-7.2
CTETYYAZBPJBHE-UHFFFAOYSA-N,-4.2,-5.2,-5.4
GVOUFPWUYJWQSK-UHFFFAOYSA-N,-6.8,-6.8,-8.5
UJSKUDDDPKGBJY-WFASDCNBSA-N,-6.2,-6.6,-8.0
ZGFASEKBKWVCGP-FOIQADDNSA-N,-7.0,-7.1,-8.9
