ligand,E1,E2,E3
BZEWSEKUUPWQDQ-UHFFFAOYSA-N,-7.3,-6.6,-6.5
ZFWYZPJOMMIRAM-DMMVPMRXSA-P,-7.7,-9.7,-10.8
XYWJNTOURDMTPI-UHFFFAOYSA-N,-7.0,-7.0,-6.4
BRBKOPJOKNSWSG-UHFFFAOYSA-N,-7.3,-7.3,-6.3
JFXBEKISTKFVAB-AJQTZOPKSA-N,-9.5,-9.4,-9.9
MRMBZHPJVKCOMA-YJFSRANCSA-N,-8.4,-8.3,-7.8
DKYWVDODHFEZIM-NSHDSACASA-N,-8.4,-7.9,-7.8
XLOMZPUITCYLMJ-MRVPVSSYSA-N,-5.6,-7.4,-6.4
RGVPOXRFEPSFGH-AWEZNQCLSA-N,-8.4,-7.9,-7.9
CTETYYAZBPJBHE-UHFFFAOYSA-N,-6.3,-5.4,-5.4
ZGFASEKBKWVCGP-FOIQADDNSA-N,-9.7,-9.8,-9.9
PXKHGMGELZGJQE-ILBGXUMGSA-N,-7.0,-7.8,-7.3
HCYFGRCYSCXKNQ-UHFFFAOYSA-N,-7.2,-7.8,-6.4
UJSKUDDDPKGBJY-WFASDCNBSA-N,-8.4,-8.4,-8.5
XUFXOAAUWZOOIT-SXARVLRPSA-N,-9.9,-8.7,-8.7
RSEPBGGWRJCQGY-RBRWEJTLSA-N,-8.9,-8.8,-8.7
GVOUFPWUYJWQSK-UHFFFAOYSA-N,-9.6,-8.6,-8.5
WEVJJMPVVFNAHZ-RRKCRQDMSA-N,-7.3,-7.5,-6.9
DJWYOLJPSHDSAL-ROUUACIJSA-N,-7.7,-7.0,-7.0
DURULFYMVIFBIR-CYBMUJFWSA-N,-7.2,-6.6,-6.6
UUOJIACWOAYWEZ-SFHVURJKSA-N,-8.7,-8.3,-8.0
WGMASVSHOSNKMF-NSHDSACASA-N,-6.7,-7.1,-5.8
FMJSMJQBSVNSBF-IBGZPJMESA-N,-7.4,-7.4,-7.5
BLSQLHNBWJLIBQ-OZXSUGGESA-N,-8.9,-9.5,-10.0
