ligand,E1,E2,E3
DKYWVDODHFEZIM-NSHDSACASA-N,-6.5,-5.7,-5.5
FMJSMJQBSVNSBF-IBGZPJMESA-N,-6.1,-4.8,-5.3
HCYFGRCYSCXKNQ-UHFFFAOYSA-N,-5.1,-5.2,-5.2
RSEPBGGWRJCQGY-RBRWEJTLSA-N,-7.5,-5.9,-5.9
WGMASVSHOSNKMF-NSHDSACASA-N,-5.3,-5.0,-4.4
BLSQLHNBWJLIBQ-OZXSUGGESA-N,-7.5,-6.5,-6.4
MRMBZHPJVKCOMA-YJFSRANCSA-N,-6.5,-5.8,-5.8
XLOMZPUITCYLMJ-MRVPVSSYSA-N,-5.1,-4.2,-4.6
UJSKUDDDPKGBJY-WFASDCNBSA-N,-7.5,-6.1,-6.1
GVOUFPWUYJWQSK-UHFFFAOYSA-N,-6.8,-5.4,-5.6
DURULFYMVIFBIR-CYBMUJFWSA-N,-6.2,-4.7,-4.7
XYWJNTOURDMTPI-UHFFFAOYSA-N,-5.5,-5.2,-4.9
JFXBEKISTKFVAB-AJQTZOPKSA-N,-8.9,-7.0,-7.0
ZGFASEKBKWVCGP-FOIQADDNSA-N,-7.0,-5.4,-5.7
ZFWYZPJOMMIRAM-DMMVPMRXSA-P,-8.8,-7.8,-7.6
BZEWSEKUUPWQDQ-UHFFFAOYSA-N,-6.0,-4.2,-4.1
PXKHGMGELZGJQE-ILBGXUMGSA-N,-6.0,-4.7,-5.3
XUFXOAAUWZOOIT-SXARVLRPSA-N,-7.4,-6.7,-6.7
UUOJIACWOAYWEZ-SFHVURJKSA-N,-5.9,-5.8,-5.1
CTETYYAZBPJBHE-UHFFFAOYSA-N,-4.5,-3.9,-4.0
RGVPOXRFEPSFGH-AWEZNQCLSA-N,-6.3,-6.1,-6.1
BRBKOPJOKNSWSG-UHFFFAOYSA-N,-5.8,-5.5,-5.6
WEVJJMPVVFNAHZ-RRKCRQDMSA-N,-5.4,-5.3,-4.7
