ligand,energy,binding score
GPTXWRGISTZRIO-UHFFFAOYSA-N,-6.9,11077.81
JOATXPAWOHTVSZ-INIZCTEOSA-N,-7.3,14930.56
OSVMTWJCGUFAOD-KZQROQTASA-N,-9.4,17549.29
VXJABHHJLXLNMP-UHFFFAOYSA-N,-7.0,24186.94
XFDJYSQDBULQSI-QFIPXVFZSA-N,-7.2,19999.43
ZSDBFLMJVAGKOU-UHFFFAOYSA-N,-7.4,24075.94
RZTAMFZIAATZDJ-HNNXBMFYSA-N,-7.2,10432.92
ZKUDBRCEOBOWLF-UHFFFAOYSA-N,-9.6,12579.18
RLLPVAHGXHCWKJ-IEBWSBKVSA-N,-8.7,13709.97
BMIJYAZXNZEMLI-NSHDSACASA-N,-7.0,26941.16
DNTGGZPQPQTDQF-UHFFFAOYSA-N,-6.4,19246.86
COUYJEVMBVSIHV-SFHVURJKSA-N,-8.6,20984.96
IKOCLISPVJZJEA-YUMQZZPRSA-N,-5.6,22399.3
UCJGJABZCDBEDK-UHFFFAOYSA-N,-10.3,16237.28
BBDAGFIXKZCXAH-SNKVODELSA-N,-6.8,22510.35
ZCJYUTQZBAIHBS-DEOSSOPVSA-N,-8.8,17015.23
WCDSHELZWCOTMI-UHFFFAOYSA-N,-7.3,21378.52
OWWVHQUOYSPNNE-UHFFFAOYSA-N,-6.3,19298.01
ALARQZQTBTVLJV-CYBMUJFWSA-N,-7.4,23868.42
NCUCGYYHUFIYNU-QGZVFWFLSA-N,-6.7,18728.27
UEMLYRZWLVXWRU-UHFFFAOYSA-N,-6.6,21852.85
VAOCPAMSLUNLGC-UHFFFAOYSA-N,-5.3,20209.22
NZXKDOXHBHYTKP-IINYFYTJSA-N,-6.7,26427.6
UNFWWIHTNXNPBV-WXKVUWSESA-N,-7.1,18791.46
NZASCBIBXNPDMH-UHFFFAOYSA-N,-5.4,25891.12
OZWKMVRBQXNZKK-NSHDSACASA-N,-8.0,20114.73
OUJTZYPIHDYQMC-LJQANCHMSA-N,-7.4,21347.63
SIBQAECNSSQUOD-UHFFFAOYSA-N,-8.2,22541.05
OKACKALPXHBEMA-DKXJUACHSA-N,-6.2,15705.11
BFYRHDVAEJIBON-UHFFFAOYSA-N,-8.1,17155.87
GJPICJJJRGTNOD-UHFFFAOYSA-N,-8.0,18118.13
IYEPZNKOJZOGJG-HNNXBMFYSA-N,-7.6,24175.55
KHOITXIGCFIULA-UHFFFAOYSA-N,-8.5,12733.59
CZTQZXZIADLWOZ-CRAIPNDOSA-N,-8.3,12861.61
RHAXSHUQNIEUEY-UHFFFAOYSA-N,-7.1,17150.89
JRTIDHTUMYMPRU-UHFFFAOYSA-N,-7.3,15490.87
KRNAOFGYEFKHPB-ANJVHQHFSA-N,-10.8,10114.87
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,-6.7,15474.15
PIDSZXPFGCURGN-VIFPVBQESA-N,-7.2,19063.28
TYMRLRRVMHJFTF-UHFFFAOYSA-N,-6.3,15607.23
HRRXCXABAPSOCP-AREMUKBSSA-N,-8.9,26820.34
ZOZKYEHVNDEUCO-DKXJUACHSA-N,-7.0,21197.76
