ligand,E1,E2,E3
GLUUGHFHXGJENI-UHFFFAOYSA-N,-4.0,-4.0,-3.1
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-4.8,-5.2,-4.1
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-6.5,-6.9,-6.4
HJXMNVQARNZTEE-NSHDSACASA-N,-6.2,-6.4,-6.2
RARQHAFNGNPQCZ-UHFFFAOYSA-N,-8.1,-7.9,-7.9
YQGDEPYYFWUPGO-VKHMYHEASA-N,-5.1,-5.1,-4.2
JNMWHTHYDQTDQZ-UHFFFAOYSA-N,-2.0,-1.9,-1.7
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.8,-4.5,-3.9
PJSFRIWCGOHTNF-UHFFFAOYSA-N,-7.3,-7.9,-7.5
RMUCZJUITONUFY-UHFFFAOYSA-N,-6.1,-5.5,-5.4
MQOBSOSZFYZQOK-UHFFFAOYSA-N,-8.7,-8.2,-8.0
YJBIJSVYPHRVCI-UHFFFAOYSA-N,-7.9,-7.8,-7.4
VTHJTEIRLNZDEV-UHFFFAOYSA-L,-3.7,-3.5,-2.8
SLWGJZPKHAXZQL-UHFFFAOYSA-N,-5.3,-5.3,-4.5
YQNFBOJPTAXAKV-OMCISZLKSA-N,-6.6,-6.6,-6.3
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.5,-4.3,-4.0
JZWFDVDETGFGFC-UHFFFAOYSA-N,-7.1,-7.2,-6.7
NGXUUAFYUCOICP-UHFFFAOYSA-N,-5.9,-6.1,-5.2
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-5.8,-5.6,-4.8
LTINPJMVDKPJJI-PBXRRBTRSA-N,-5.5,-5.5,-4.4
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-8.2,-8.2,-7.3
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-6.8,-6.3,-6.1
PHTMLLGDZBZXMW-AERCQKQUSA-N,-8.7,-8.3,-8.1
JVTAAEKCZFNVCJ-UWTATZPHSA-N,-4.6,-4.7,-4.0
BTCSSZJGUNDROE-UHFFFAOYSA-N,-4.4,-4.4,-4.0
KNHUKKLJHYUCFP-UHFFFAOYSA-N,-6.2,-6.2,-6.4
FDQGNLOWMMVRQL-UHFFFAOYSA-N,-5.8,-7.0,-5.8
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-7.5,-7.6,-6.9
JIVZKJJQOZQXQB-UHFFFAOYSA-N,-6.0,-6.1,-5.6
HZTMGWSBSDLALI-UHFFFAOYSA-N,-7.6,-7.2,-6.9
AEMRFAOFKBGASW-UHFFFAOYSA-N,-4.2,-4.4,-3.6
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-10.2,-9.2,-10.2
FFEARJCKVFRZRR-BYPYZUCNSA-N,-4.8,-5.1,-4.0
VVNCNSJFMMFHPL-VKHMYHEASA-N,-4.5,-5.2,-4.2
RRUDCFGSUDOHDG-UHFFFAOYSA-N,-4.5,-4.5,-3.5
KJHOZAZQWVKILO-UHFFFAOYSA-N,-7.0,-7.6,-6.2
FVIGODVHAVLZOO-UHFFFAOYSA-N,-4.2,-4.7,-3.9
XSQUKJJJFZCRTK-UHFFFAOYSA-N,-3.7,-3.6,-3.3
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-8.7,-8.1,-8.2
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-7.3,-8.0,-7.7
RIKMMFOAQPJVMX-UHFFFAOYSA-N,-4.3,-4.1,-3.7
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-8.8,-7.6,-7.7
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-5.4,-5.4,-4.9
KFZMGEQAYNKOFK-UHFFFAOYSA-N,-3.2,-3.2,-2.6
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.5,-6.0,-5.2
GPTONYMQFTZPKC-UHFFFAOYSA-N,-7.3,-7.7,-7.8
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-5.3,-4.5,-4.3
GHOKWGTUZJEAQD-ZETCQYMHSA-N,-6.5,-6.8,-5.6
