ligand,E1,E2,E3
JIVZKJJQOZQXQB-UHFFFAOYSA-N,-6.3,-5.4,-4.5
FVIGODVHAVLZOO-UHFFFAOYSA-N,-4.1,-3.8,-3.6
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-9.0,-7.4,-6.2
XSQUKJJJFZCRTK-UHFFFAOYSA-N,-3.3,-3.0,-2.8
JZWFDVDETGFGFC-UHFFFAOYSA-N,-6.9,-6.4,-4.9
YQNFBOJPTAXAKV-OMCISZLKSA-N,-4.8,-5.4,-4.3
GHOKWGTUZJEAQD-ZETCQYMHSA-N,-6.4,-5.1,-5.1
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-5.5,-4.5,-4.3
BTCSSZJGUNDROE-UHFFFAOYSA-N,-4.3,-3.6,-3.9
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-7.9,-5.9,-5.2
NGXUUAFYUCOICP-UHFFFAOYSA-N,-6.0,-5.2,-4.5
KNHUKKLJHYUCFP-UHFFFAOYSA-N,-6.9,-5.8,-4.7
YJBIJSVYPHRVCI-UHFFFAOYSA-N,-9.0,-6.7,-5.7
FFEARJCKVFRZRR-BYPYZUCNSA-N,-4.9,-4.0,-3.5
JNMWHTHYDQTDQZ-UHFFFAOYSA-N,-1.9,-1.7,-1.4
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-5.0,-4.5,-4.0
MQOBSOSZFYZQOK-UHFFFAOYSA-N,-8.6,-7.3,-6.2
SLWGJZPKHAXZQL-UHFFFAOYSA-N,-5.3,-4.1,-3.9
PJSFRIWCGOHTNF-UHFFFAOYSA-N,-7.8,-6.2,-5.6
VJOVAKSZILJDBB-UHFFFAOYSA-N,-3.5,-3.9,-3.1
HJXMNVQARNZTEE-NSHDSACASA-N,-7.3,-5.9,-5.4
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.6,-4.1,-4.0
VVNCNSJFMMFHPL-VKHMYHEASA-N,-5.0,-3.3,-3.2
RIKMMFOAQPJVMX-UHFFFAOYSA-N,-3.9,-3.4,-3.3
GLUUGHFHXGJENI-UHFFFAOYSA-N,-3.6,-2.9,-2.8
RRUDCFGSUDOHDG-UHFFFAOYSA-N,-3.9,-3.5,-3.6
FDQGNLOWMMVRQL-UHFFFAOYSA-N,-7.1,-5.2,-4.3
GPTONYMQFTZPKC-UHFFFAOYSA-N,-8.1,-6.0,-5.4
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-4.7,-3.3,-3.3
JVTAAEKCZFNVCJ-UWTATZPHSA-N,-4.4,-3.6,-3.4
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-5.2,-3.6,-3.5
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-8.0,-6.5,-5.6
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-6.8,-8.5,-6.3
HZTMGWSBSDLALI-UHFFFAOYSA-N,-7.3,-5.9,-5.1
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-6.6,-6.1,-4.7
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.7,-5.2,-4.5
YQGDEPYYFWUPGO-VKHMYHEASA-N,-4.6,-3.8,-4.1
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-7.7,-6.9,-5.7
RARQHAFNGNPQCZ-UHFFFAOYSA-N,-8.3,-6.2,-5.8
AEMRFAOFKBGASW-UHFFFAOYSA-N,-3.9,-3.1,-3.3
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-7.2,-5.4,-4.6
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.7,-5.0,-4.8
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-7.2,-5.3,-4.8
VTHJTEIRLNZDEV-UHFFFAOYSA-L,-3.4,-2.6,-2.8
KJHOZAZQWVKILO-UHFFFAOYSA-N,-6.7,-5.2,-5.3
LTINPJMVDKPJJI-PBXRRBTRSA-N,-5.2,-4.2,-3.8
KFZMGEQAYNKOFK-UHFFFAOYSA-N,-3.2,-2.7,-2.6
PHTMLLGDZBZXMW-AERCQKQUSA-N,-7.6,-6.7,-6.3
