ligand,E1,E2,E3
LTINPJMVDKPJJI-PBXRRBTRSA-N,-5.1,-4.8,-5.1
AEMRFAOFKBGASW-UHFFFAOYSA-N,-4.4,-4.5,-3.8
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-7.0,-8.1,-5.5
RARQHAFNGNPQCZ-UHFFFAOYSA-N,-7.3,-8.0,-5.3
JIVZKJJQOZQXQB-UHFFFAOYSA-N,-7.1,-6.5,-5.8
VVNCNSJFMMFHPL-VKHMYHEASA-N,-5.5,-4.4,-5.1
RMUCZJUITONUFY-UHFFFAOYSA-N,-6.9,-6.6,-6.7
RRUDCFGSUDOHDG-UHFFFAOYSA-N,-4.6,-4.6,-4.2
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-5.3,-4.2,-5.0
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-7.4,-8.1,-5.4
RIKMMFOAQPJVMX-UHFFFAOYSA-N,-4.3,-4.6,-4.4
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-6.1,-6.2,-5.9
GHOKWGTUZJEAQD-ZETCQYMHSA-N,-7.2,-6.5,-5.8
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.3,-6.3,-4.8
HJXMNVQARNZTEE-NSHDSACASA-N,-7.0,-7.0,-5.9
JVTAAEKCZFNVCJ-UWTATZPHSA-N,-5.0,-5.0,-4.2
XSQUKJJJFZCRTK-UHFFFAOYSA-N,-4.1,-4.1,-3.3
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-6.5,-6.7,-5.6
YJBIJSVYPHRVCI-UHFFFAOYSA-N,-7.4,-8.3,-5.8
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-7.9,-9.2,-6.5
VJOVAKSZILJDBB-UHFFFAOYSA-N,-4.6,-4.4,-2.3
YQNFBOJPTAXAKV-OMCISZLKSA-N,-5.6,-5.8,-4.0
FVIGODVHAVLZOO-UHFFFAOYSA-N,-4.6,-4.6,-3.8
GPTONYMQFTZPKC-UHFFFAOYSA-N,-7.3,-7.3,-5.3
HZTMGWSBSDLALI-UHFFFAOYSA-N,-6.2,-7.1,-4.7
KJHOZAZQWVKILO-UHFFFAOYSA-N,-6.3,-6.0,-6.2
GLUUGHFHXGJENI-UHFFFAOYSA-N,-4.2,-4.2,-3.9
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-8.0,-6.9,-5.1
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-6.1,-6.0,-5.7
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-8.1,-6.7,-5.4
MQOBSOSZFYZQOK-UHFFFAOYSA-N,-9.1,-8.3,-5.7
VTHJTEIRLNZDEV-UHFFFAOYSA-L,-3.3,-3.3,-3.5
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-4.6,-4.5,-4.9
FFEARJCKVFRZRR-BYPYZUCNSA-N,-5.4,-4.9,-4.9
YQGDEPYYFWUPGO-VKHMYHEASA-N,-5.0,-5.1,-4.7
BTCSSZJGUNDROE-UHFFFAOYSA-N,-4.9,-5.1,-4.4
KNHUKKLJHYUCFP-UHFFFAOYSA-N,-7.2,-6.0,-5.3
NGXUUAFYUCOICP-UHFFFAOYSA-N,-6.5,-5.9,-4.9
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-8.1,-7.4,-4.9
JNMWHTHYDQTDQZ-UHFFFAOYSA-N,-1.9,-2.0,-2.0
PJSFRIWCGOHTNF-UHFFFAOYSA-N,-7.2,-7.9,-4.8
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-5.6,-4.9,-5.2
JZWFDVDETGFGFC-UHFFFAOYSA-N,-7.3,-7.2,-5.9
PHTMLLGDZBZXMW-AERCQKQUSA-N,-7.9,-8.3,-4.9
SLWGJZPKHAXZQL-UHFFFAOYSA-N,-4.7,-4.9,-5.5
FDQGNLOWMMVRQL-UHFFFAOYSA-N,-5.7,-5.8,-7.4
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-7.8,-8.5,-5.7
KFZMGEQAYNKOFK-UHFFFAOYSA-N,-3.8,-3.8,-3.3
