ligand,E1,E2,E3
ZEMGGZBWXRYJHK-UHFFFAOYSA-N,-4.0,-3.6,-4.2
RJFAYQIBOAGBLC-BYPYZUCNSA-N,-3.6,-3.7,-3.8
RXQCGGRTAILOIN-UHFFFAOYSA-N,-4.7,-3.8,-4.5
VNFAARJCGSAROU-CYBMUJFWSA-N,-6.0,-4.5,-4.2
PHPUXYRXPHEJDF-UHFFFAOYSA-N,-7.0,-6.0,-6.0
UUTKICFRNVKFRG-WDSKDSINSA-N,-5.3,-5.2,-4.7
QPFYXYFORQJZEC-FOCLMDBBSA-N,-6.1,-4.8,-5.2
UGJMXCAKCUNAIE-UHFFFAOYSA-N,-4.7,-4.3,-4.4
FDDDEECHVMSUSB-UHFFFAOYSA-N,-4.6,-4.9,-5.1
PWHROYKAGRUWDQ-UHFFFAOYSA-N,-6.8,-5.6,-5.6
KQKPFRSPSRPDEB-UHFFFAOYSA-N,-5.5,-5.1,-4.7
GAZGHCHCYRSPIV-SNVBAGLBSA-N,-4.8,-4.7,-5.0
VKYKSIONXSXAKP-UHFFFAOYSA-N,-3.4,-3.2,-2.8
BAINIUMDFURPJM-UHFFFAOYSA-N,-7.7,-6.7,-7.0
LPLVUJXQOOQHMX-QWBHMCJMSA-N,-8.6,-7.4,-7.4
QELUYTUMUWHWMC-UHFFFAOYSA-N,-5.0,-4.2,-5.1
STDBAQMTJLUMFW-UHFFFAOYSA-N,-4.9,-4.7,-4.5
VXROHTDSRBRJLN-UHFFFAOYSA-O,-5.1,-4.2,-4.6
FTQDJVZNPJRVPG-XWEVEMRCSA-N,-8.3,-6.2,-6.4
HWKQNAWCHQMZHK-UHFFFAOYSA-N,-4.5,-4.4,-4.4
MGIZPPBLEKKZPZ-UHFFFAOYSA-N,-6.2,-5.6,-5.3
MNSQDVCVWNXBFQ-UHFFFAOYSA-N,-6.2,-5.0,-5.3
LCTZPQRFOZKZNK-UHFFFAOYSA-N,-6.0,-5.3,-5.7
QFVDKARCPMTZCS-UHFFFAOYSA-N,-5.8,-5.2,-4.8
RVOLLAQWKVFTGE-UHFFFAOYSA-N,-4.4,-4.2,-4.4
DBZJJPROPLPMSN-UHFFFAOYSA-N,-6.8,-6.0,-6.4
DAFOCGYVTAOKAJ-VIFPVBQESA-N,-4.9,-5.2,-4.8
