ligand,E1,E2,E3
PHPUXYRXPHEJDF-UHFFFAOYSA-N,-8.0,-8.2,-7.0
ZEMGGZBWXRYJHK-UHFFFAOYSA-N,-5.1,-4.5,-3.9
DBZJJPROPLPMSN-UHFFFAOYSA-N,-6.7,-7.6,-6.1
MNSQDVCVWNXBFQ-UHFFFAOYSA-N,-7.8,-5.9,-4.9
DAFOCGYVTAOKAJ-VIFPVBQESA-N,-6.2,-5.5,-4.5
FDDDEECHVMSUSB-UHFFFAOYSA-N,-6.1,-5.2,-4.2
QPFYXYFORQJZEC-FOCLMDBBSA-N,-7.7,-6.5,-5.5
HWKQNAWCHQMZHK-UHFFFAOYSA-N,-6.7,-4.7,-4.7
MGIZPPBLEKKZPZ-UHFFFAOYSA-N,-8.6,-7.0,-5.7
LCTZPQRFOZKZNK-UHFFFAOYSA-N,-7.4,-7.2,-5.8
VNFAARJCGSAROU-CYBMUJFWSA-N,-7.2,-6.3,-5.2
KQKPFRSPSRPDEB-UHFFFAOYSA-N,-7.7,-6.0,-5.7
UUTKICFRNVKFRG-WDSKDSINSA-N,-6.9,-6.0,-4.7
GAZGHCHCYRSPIV-SNVBAGLBSA-N,-7.6,-5.3,-4.9
RJFAYQIBOAGBLC-BYPYZUCNSA-N,-4.6,-4.0,-3.6
PWHROYKAGRUWDQ-UHFFFAOYSA-N,-9.2,-7.6,-7.0
BAINIUMDFURPJM-UHFFFAOYSA-N,-8.9,-8.6,-7.6
RVOLLAQWKVFTGE-UHFFFAOYSA-N,-6.1,-4.8,-4.4
VKYKSIONXSXAKP-UHFFFAOYSA-N,-4.7,-3.3,-3.4
RXQCGGRTAILOIN-UHFFFAOYSA-N,-6.3,-5.0,-4.3
LPLVUJXQOOQHMX-QWBHMCJMSA-N,-7.6,-8.3,-7.8
STDBAQMTJLUMFW-UHFFFAOYSA-N,-7.7,-5.5,-5.0
FTQDJVZNPJRVPG-XWEVEMRCSA-N,-7.3,-8.0,-6.6
UGJMXCAKCUNAIE-UHFFFAOYSA-N,-5.8,-4.5,-4.3
QFVDKARCPMTZCS-UHFFFAOYSA-N,-7.9,-7.4,-5.5
VXROHTDSRBRJLN-UHFFFAOYSA-O,-6.2,-5.9,-4.6
QELUYTUMUWHWMC-UHFFFAOYSA-N,-6.5,-5.7,-5.1
