ligand,E1,E2,E3
AHFWIQIYAXSLBA-RQXATKFSSA-N,-9.4,-11.7,-8.0
DGMKFQYCZXERLX-OAHLLOKOSA-N,-8.2,-8.1,-5.9
NNJVILVZKWQKPM-UHFFFAOYSA-N,-7.0,-7.4,-5.7
OSJJYEUEJRVVOD-UHFFFAOYSA-N,-7.5,-9.8,-7.2
DB06243,-5.7,-4.7,-4.9
CORFWQGVBFFZHF-CKWBHOIGSA-N,-6.4,-7.6,-5.2
BEJNERDRQOWKJM-UHFFFAOYSA-N,-5.1,-5.2,-4.9
VOBHXZCDAVEXEY-JSGCOSHPSA-N,-7.7,-7.6,-5.5
DDDQVDIPBFGVIG-UHFFFAOYSA-N,-8.4,-10.0,-6.3
XQTARQNQIVVBRX-UHFFFAOYSA-N,-8.5,-8.5,-6.8
QZIQORUGXBPDSU-UHFFFAOYSA-N,-6.1,-8.0,-6.5
GNZCRYWFWKFIDM-UHFFFAOYSA-N,-8.6,-9.8,-6.6
ROSXARVHJNYYDO-UHFFFAOYSA-N,-6.2,-6.4,-5.0
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,-6.6,-9.6,-7.8
IRQOBYXMACIFKD-UHFFFAOYSA-N,-6.3,-6.4,-5.8
DHKKONBXGAAFTB-UHFFFAOYSA-N,-7.1,-8.9,-7.7
QCDYQQDYXPDABM-UHFFFAOYSA-N,-4.9,-5.3,-4.9
SIXLXDIJGIWWFU-UHFFFAOYSA-N,-6.9,-8.0,-6.5
PYSOHOOUXFWCFF-UHFFFAOYSA-N,-9.3,-9.4,-7.3
RLISWLLILOTWGG-UHFFFAOYSA-N,-7.3,-7.7,-6.0
DYUQAZSOFZSPHD-VIFPVBQESA-N,-5.9,-7.1,-5.2
UMILHIMHKXVDGH-RYUDHWBXSA-N,-5.6,-5.2,-4.3
NMAOJFAMEOVURT-BBWFWOEESA-N,-7.6,-7.9,-5.5
SNPLKNRPJHDVJA-ZETCQYMHSA-N,-5.9,-5.5,-4.8
ZBVKEHDGYSLCCC-SFHVURJKSA-N,-7.7,-8.3,-6.6
