ligand,energy,binding score
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-8.4,22525.56
CTRLABGOLIVAIY-UHFFFAOYSA-N,-6.7,21264.52
IUWVALYLNVXWKX-UHFFFAOYSA-N,-7.1,21681.02
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-7.6,20052.53
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-6.1,26199.06
GXDALQBWZGODGZ-UHFFFAOYSA-N,-8.1,21636.69
PFENFDGYVLAFBR-UHFFFAOYSA-N,-6.2,34921.95
AGBQKNBQESQNJD-ZETCQYMHSA-N,-6.0,31927.75
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-8.3,18036.95
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-6.9,14574.45
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-5.5,18822.39
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-6.5,26409.55
OOBHFESNSZDWIU-ONGXEEELSA-N,-7.3,23361.73
VWFCHDSQECPREK-LURJTMIESA-N,-6.7,32234.74
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-7.6,21548.08
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-6.0,13172.97
STQGQHZAVUOBTE-VGBVRHCVSA-N,-8.0,24698.4
NENBAISIHCWPKP-UHFFFAOYSA-N,-7.7,18092.96
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-6.7,13268.59
DPNGIIPSQYKWQA-AVGNSLFASA-N,-6.7,23040.51
ISEHJSHTIVKELA-VDFGSOQMSA-N,-6.9,21150.97
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-6.6,19868.88
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-7.0,25420.77
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-6.0,16009.24
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-8.7,23703.54
ILROKGAXBGPFAI-UHFFFAOYSA-N,-6.0,13150.63
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-6.4,21769.62
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-5.2,24823.54
BEWNZPMDJIGBED-GFCCVEGCSA-N,-8.4,23033.99
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-5.5,25146.68
QIVBCDIJIAJPQS-VIFPVBQESA-N,-7.6,32155.96
QELSKZZBTMNZEB-UHFFFAOYSA-N,-6.9,25779.67
JPGQOUSTVILISH-PVQJCKRUSA-N,-5.3,24924.29
MOODSJOROWROTO-UHFFFAOYSA-N,-7.3,31749.63
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-6.2,19274.59
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-4.9,19460.64
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-7.1,33269.09
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-6.9,21720.47
GVEAYVLWDAFXET-XGHATYIMSA-N,-7.3,22175.46
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-6.2,23288.07
KBOPZPXVLCULAV-UHFFFAOYSA-N,-6.1,38882.6
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-7.4,26224.22
WRJPSSPFHGNBMG-VIFPVBQESA-N,-6.4,27489.29
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-6.2,21209.14
FODQIVGFADUBKE-MRVPVSSYSA-N,-5.9,20565.68
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-5.9,27817.55
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-6.5,16305.51
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-5.7,25634.87
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.6,22659.39
GFWRVVCDTLRWPK-UHFFFAOYSA-N,-7.5,26852.33
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,-7.7,25407.31
UDIIBEDMEYAVNG-ZKFPOVNWSA-N,-5.9,23625.64
SXYIRMFQILZOAM-HVNFFKDJSA-N,-5.5,21653.82
HJLSLZFTEKNLFI-UHFFFAOYSA-N,-6.2,25847.19
MXRGZXBFSKSZPH-LURJTMIESA-N,-6.5,30334.28
DXHYQIJBUNRPJT-UHFFFAOYSA-N,-6.5,19066.32
KPIQXPLWZCDIHI-ISLYRVAYSA-N,-6.9,24013.26
YAKWPXVTIGTRJH-QMMMGPOBSA-N,-5.6,29669.03
OYCGKECKIVYHTN-UHFFFAOYSA-N,-6.9,26571.32
BJVVMKUXKQHWJK-SSDOTTSWSA-N,-6.7,32931.34
WXTMDXOMEHJXQO-UHFFFAOYSA-N,-6.3,36379.32
PVBQYTCFVWZSJK-UHFFFAOYSA-N,-4.6,27073.82
FSVJFNAIGNNGKK-KRWDZBQOSA-N,-6.9,22934.6
URNFTLVCQLRCMN-UHFFFAOYSA-N,-9.8,22877.1
VXTWEDPZMSVFEF-MRVPVSSYSA-N,-7.1,23417.58
PRBORDFJHHAISJ-CYBMUJFWSA-N,-7.0,22288.47
MDJFHRLTPRPZLY-UHFFFAOYSA-N,-6.4,25973.87
NJKDOADNQSYQEV-OCAPTIKFSA-N,-6.0,22872.26
ZVXBAHLOGZCFTP-UHFFFAOYSA-N,-6.9,29275.38
USRHYDPUVLEVMC-FQEVSTJZSA-N,-7.6,15909.1
DTOSIQBPPRVQHS-PDBXOOCHSA-N,-6.7,22133.91
GVJHHUAWPYXKBD-IEOSBIPESA-N,-7.1,16930.74
UAUIUKWPKRJZJV-QPLHLKROSA-N,-10.3,16232.95
FGQFOYHRJSUHMR-UHFFFAOYSA-N,-6.5,27709.65
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.8,23037.0
SPOAFZKFCYREMW-UDHCHFQSSA-N,-6.9,28623.38
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-6.9,23927.32
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-7.5,11593.97
VKQFCGNPDRICFG-SFHVURJKSA-N,-5.8,23747.77
MXUNKHLAEDCYJL-JTQLQIEISA-N,-7.2,23713.76
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-7.0,29177.92
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.4,21259.74
MYWUZJCMWCOHBA-SECBINFHSA-N,-6.4,24818.85
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.9,25686.07
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.5,18269.2
FVRDYQYEVDDKCR-DBRKOABJSA-N,-6.9,27948.54
STECJAGHUSJQJN-VJQRDGCPSA-N,-7.1,16656.82
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-7.2,22646.73
KUEUWHJGRZKESU-UHFFFAOYSA-N,-7.5,18344.76
JIEKMACRVQTPRC-UHFFFAOYSA-N,-6.8,21281.47
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.8,20894.46
DB12328,-6.9,23486.41
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-7.4,27417.0
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-6.4,28032.8
OSASVXMJTNOKOY-UHFFFAOYSA-N,-5.1,28727.51
KLZWOWYOHUKJIG-BPUTZDHNSA-N,-6.0,20810.27
PHIQHXFUZVPYII-ZCFIWIBFSA-N,-4.9,28592.15
JKOQGQFVAUAYPM-UHFFFAOYSA-N,-5.3,12554.18
UIDWQGRXEVDFCA-XCVCLJGOSA-N,-7.0,20115.27
KWTSXDURSIMDCE-QMMMGPOBSA-N,-6.2,27755.65
INJOMKTZOLKMBF-UHFFFAOYSA-N,-7.1,28228.11
PCOBBVZJEWWZFR-UHFFFAOYSA-N,-6.8,21007.4
QQOBRRFOVWGIMD-OJAKKHQRSA-N,-6.6,27443.12
HJYYPODYNSCCOU-PTWHBISLSA-N,-6.3,23510.96
RXRGZNYSEHTMHC-BQBZGAKWSA-N,-6.8,35499.84
KVEZIRCKNOTGKY-UHFFFAOYSA-N,-6.5,23397.66
NYPYHUZRZVSYKL-ZETCQYMHSA-N,-6.0,24526.25
WAFIYOULDIWAKR-NSHDSACASA-N,-7.0,31792.67
GVTLAVKAVSKBKK-UHFFFAOYSA-N,-6.6,31040.2
ZXFWVUHYOBPQHY-YUMQZZPRSA-N,-5.8,26823.38
PSWFFKRAVBDQEG-YGQNSOCVSA-N,-7.1,21486.33
WDDPHFBMKLOVOX-AYQXTPAHSA-N,-6.8,24721.74
ORTYMGHCFWKXHO-UHFFFAOYSA-N,-6.7,32179.59
HWHLPVGTWGOCJO-FQEVSTJZSA-N,-7.4,19106.34
MCPKSFINULVDNX-UHFFFAOYSA-N,-7.6,20512.57
ONWXNHPOAGOMTG-UHFFFAOYSA-N,-7.2,26636.03
LVYLCBNXHHHPSB-UHFFFAOYSA-N,-6.7,33100.05
RCUDFXMNPQNBDU-VOTSOKGWSA-N,-7.5,19575.42
LKCWBDHBTVXHDL-RMDFUYIESA-N,-7.0,26553.62
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.7,23037.0
SPOAFZKFCYREMW-UDHCHFQSSA-N,-6.4,28623.38
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-6.9,23927.32
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-7.5,11593.97
VKQFCGNPDRICFG-SFHVURJKSA-N,-6.3,23747.77
MXUNKHLAEDCYJL-JTQLQIEISA-N,-7.2,23713.76
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-7.0,29177.92
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.4,21259.74
MYWUZJCMWCOHBA-SECBINFHSA-N,-6.4,24818.85
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.8,25686.07
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.5,18269.2
FVRDYQYEVDDKCR-DBRKOABJSA-N,-6.9,27948.54
STECJAGHUSJQJN-VJQRDGCPSA-N,-7.5,16656.82
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-7.2,22646.73
KUEUWHJGRZKESU-UHFFFAOYSA-N,-7.4,18344.76
JIEKMACRVQTPRC-UHFFFAOYSA-N,-6.8,21281.47
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.8,20894.46
DB12328,-6.9,23486.41
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-7.4,27417.0
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-6.4,28032.8
