ligand,energy,binding score
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-5.9,15164.26
STQGQHZAVUOBTE-VGBVRHCVSA-N,-7.8,22001.44
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-6.0,3239.81
DPNGIIPSQYKWQA-AVGNSLFASA-N,-6.5,18446.51
CTRLABGOLIVAIY-UHFFFAOYSA-N,-7.4,16236.86
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-6.3,5129.91
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-6.0,19993.0
OOBHFESNSZDWIU-ONGXEEELSA-N,-6.1,11371.29
ISEHJSHTIVKELA-VDFGSOQMSA-N,-5.3,13932.2
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-6.5,13434.63
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-7.0,19422.62
NENBAISIHCWPKP-UHFFFAOYSA-N,-5.8,17131.66
VWFCHDSQECPREK-LURJTMIESA-N,-5.6,21534.86
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-4.6,22221.16
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-5.9,10193.28
GXDALQBWZGODGZ-UHFFFAOYSA-N,-7.5,11249.08
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-7.9,16910.36
AGBQKNBQESQNJD-ZETCQYMHSA-N,-4.9,18114.6
IUWVALYLNVXWKX-UHFFFAOYSA-N,-5.1,12659.51
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-5.5,17569.64
PFENFDGYVLAFBR-UHFFFAOYSA-N,-6.4,22559.6
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-6.4,4891.29
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-7.0,14497.67
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-5.2,6750.66
ILROKGAXBGPFAI-UHFFFAOYSA-N,-5.8,4354.16
MOODSJOROWROTO-UHFFFAOYSA-N,-5.5,23242.51
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.3,17723.49
WRJPSSPFHGNBMG-VIFPVBQESA-N,-4.8,13206.14
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-5.8,11353.19
FODQIVGFADUBKE-MRVPVSSYSA-N,-4.6,12901.98
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-4.4,20528.48
