ligand,energy,binding score
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-6.9,12917.43
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-8.1,16511.37
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-7.8,17229.31
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-7.2,11155.89
PFENFDGYVLAFBR-UHFFFAOYSA-N,-7.4,29032.44
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-6.7,19106.2
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-8.9,16357.01
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-6.1,16751.5
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-7.9,11145.66
GXDALQBWZGODGZ-UHFFFAOYSA-N,-9.5,14298.89
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-7.7,12392.97
ISEHJSHTIVKELA-VDFGSOQMSA-N,-5.6,18901.93
DPNGIIPSQYKWQA-AVGNSLFASA-N,-9.1,29267.43
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-8.6,16387.32
CTRLABGOLIVAIY-UHFFFAOYSA-N,-8.1,15495.88
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-5.7,12236.28
VWFCHDSQECPREK-LURJTMIESA-N,-6.6,24237.63
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-7.4,17692.28
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-5.2,21766.61
IUWVALYLNVXWKX-UHFFFAOYSA-N,-5.9,18350.96
AGBQKNBQESQNJD-ZETCQYMHSA-N,-5.4,23645.72
NENBAISIHCWPKP-UHFFFAOYSA-N,-6.6,14689.29
STQGQHZAVUOBTE-VGBVRHCVSA-N,-9.8,21052.11
OOBHFESNSZDWIU-ONGXEEELSA-N,-6.0,18324.98
ILROKGAXBGPFAI-UHFFFAOYSA-N,-6.7,13973.97
GVEAYVLWDAFXET-XGHATYIMSA-N,-8.9,20768.26
WRJPSSPFHGNBMG-VIFPVBQESA-N,-5.7,21535.21
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-6.6,18587.75
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-4.9,23310.61
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-5.1,25477.1
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-8.2,19198.15
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-6.8,18932.01
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-5.4,20515.97
FODQIVGFADUBKE-MRVPVSSYSA-N,-5.1,17821.89
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-7.7,14965.74
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-5.8,16192.5
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-6.3,17746.06
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.8,22603.7
KBOPZPXVLCULAV-UHFFFAOYSA-N,-5.9,28623.05
MOODSJOROWROTO-UHFFFAOYSA-N,-6.3,21961.45
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.8,20653.15
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-6.7,18128.86
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-9.9,20623.67
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-5.4,22021.5
BEWNZPMDJIGBED-GFCCVEGCSA-N,-7.7,18425.44
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-7.4,21527.9
JPGQOUSTVILISH-PVQJCKRUSA-N,-5.0,20330.22
QELSKZZBTMNZEB-UHFFFAOYSA-N,-6.4,19719.95
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-5.4,18670.89
UAUIUKWPKRJZJV-QPLHLKROSA-N,-9.6,14699.6
