ligand,energy,binding score
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-6.7,19168.56
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-6.3,18109.77
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-5.4,10574.42
GXDALQBWZGODGZ-UHFFFAOYSA-N,-7.3,16796.25
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-5.6,16845.66
DPNGIIPSQYKWQA-AVGNSLFASA-N,-6.4,25760.33
OOBHFESNSZDWIU-ONGXEEELSA-N,-6.1,15482.92
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-6.7,14376.22
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-6.2,14807.07
NENBAISIHCWPKP-UHFFFAOYSA-N,-6.0,16228.25
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-7.4,17150.08
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-5.9,20015.15
PFENFDGYVLAFBR-UHFFFAOYSA-N,-6.9,23267.06
VWFCHDSQECPREK-LURJTMIESA-N,-6.3,24405.08
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-7.6,17477.74
ISEHJSHTIVKELA-VDFGSOQMSA-N,-5.8,10426.15
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-6.6,15317.28
IUWVALYLNVXWKX-UHFFFAOYSA-N,-6.0,19099.11
AGBQKNBQESQNJD-ZETCQYMHSA-N,-5.0,19901.77
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-7.1,19401.04
CTRLABGOLIVAIY-UHFFFAOYSA-N,-7.3,8337.0
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-6.9,18145.18
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-4.9,18807.23
STQGQHZAVUOBTE-VGBVRHCVSA-N,-8.6,22485.23
KBOPZPXVLCULAV-UHFFFAOYSA-N,-5.5,27560.53
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-4.5,17844.15
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-5.1,10614.16
MOODSJOROWROTO-UHFFFAOYSA-N,-5.6,16569.97
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-9.0,21689.24
QELSKZZBTMNZEB-UHFFFAOYSA-N,-5.8,19611.79
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-6.7,21339.35
BEWNZPMDJIGBED-GFCCVEGCSA-N,-6.9,20221.29
WRJPSSPFHGNBMG-VIFPVBQESA-N,-4.9,21087.07
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-6.8,22974.28
ILROKGAXBGPFAI-UHFFFAOYSA-N,-5.9,14264.05
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-4.6,18288.92
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-5.1,9859.3
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-5.1,17733.59
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.2,18837.78
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-4.6,23469.53
FODQIVGFADUBKE-MRVPVSSYSA-N,-4.8,11901.75
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.5,25351.04
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-6.9,15686.11
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-5.6,19800.39
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-5.9,19099.04
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-5.8,20163.5
GVEAYVLWDAFXET-XGHATYIMSA-N,-6.2,20439.9
JPGQOUSTVILISH-PVQJCKRUSA-N,-4.6,20741.37
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-4.7,23696.4
URNFTLVCQLRCMN-UHFFFAOYSA-N,-8.7,20527.53
SXYIRMFQILZOAM-HVNFFKDJSA-N,-7.1,19728.62
VXTWEDPZMSVFEF-MRVPVSSYSA-N,-5.5,13019.46
DXHYQIJBUNRPJT-UHFFFAOYSA-N,-5.9,12202.61
NJKDOADNQSYQEV-OCAPTIKFSA-N,-5.5,9018.75
PRBORDFJHHAISJ-CYBMUJFWSA-N,-5.5,19165.54
WXTMDXOMEHJXQO-UHFFFAOYSA-N,-5.7,27587.77
GVJHHUAWPYXKBD-IEOSBIPESA-N,-6.4,16310.5
BJVVMKUXKQHWJK-SSDOTTSWSA-N,-5.6,22273.76
USRHYDPUVLEVMC-FQEVSTJZSA-N,-6.3,3447.79
FSVJFNAIGNNGKK-KRWDZBQOSA-N,-7.2,22507.27
GFWRVVCDTLRWPK-UHFFFAOYSA-N,-7.3,23458.31
KPIQXPLWZCDIHI-ISLYRVAYSA-N,-8.0,20554.05
UDIIBEDMEYAVNG-ZKFPOVNWSA-N,-6.3,22066.63
UAUIUKWPKRJZJV-QPLHLKROSA-N,-8.9,15618.6
YAKWPXVTIGTRJH-QMMMGPOBSA-N,-5.4,26362.02
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,-7.3,20195.89
ZVXBAHLOGZCFTP-UHFFFAOYSA-N,-7.5,18830.92
PVBQYTCFVWZSJK-UHFFFAOYSA-N,-3.7,17923.93
MXRGZXBFSKSZPH-LURJTMIESA-N,-5.6,22186.87
FGQFOYHRJSUHMR-UHFFFAOYSA-N,-7.3,15839.55
OYCGKECKIVYHTN-UHFFFAOYSA-N,-6.1,21206.88
DTOSIQBPPRVQHS-PDBXOOCHSA-N,-5.3,20052.27
MDJFHRLTPRPZLY-UHFFFAOYSA-N,-5.2,19806.02
HJLSLZFTEKNLFI-UHFFFAOYSA-N,-5.5,15884.7
KUEUWHJGRZKESU-UHFFFAOYSA-N,-6.7,17224.02
DB12328,-6.1,10554.5
NPRHVSBSZMAEIN-NRFANRHFSA-N,-5.6,19481.55
