ligand,energy,binding score
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-6.1,21159.37
NENBAISIHCWPKP-UHFFFAOYSA-N,-6.0,18645.41
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-8.2,21622.65
ISEHJSHTIVKELA-VDFGSOQMSA-N,-5.0,30571.82
PFENFDGYVLAFBR-UHFFFAOYSA-N,-6.3,42735.3
OOBHFESNSZDWIU-ONGXEEELSA-N,-5.6,28530.51
GXDALQBWZGODGZ-UHFFFAOYSA-N,-8.3,20704.27
VWFCHDSQECPREK-LURJTMIESA-N,-6.2,33593.12
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-6.8,25334.81
AGBQKNBQESQNJD-ZETCQYMHSA-N,-4.5,34215.57
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-6.5,10909.61
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-4.8,29744.7
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-8.4,19739.54
STQGQHZAVUOBTE-VGBVRHCVSA-N,-8.1,24009.4
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-5.8,29446.81
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-6.5,14027.82
IUWVALYLNVXWKX-UHFFFAOYSA-N,-5.3,27793.17
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-6.2,19137.39
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-6.9,12483.85
DPNGIIPSQYKWQA-AVGNSLFASA-N,-7.5,20929.74
CTRLABGOLIVAIY-UHFFFAOYSA-N,-7.5,29593.78
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-6.6,18373.78
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-8.6,18917.27
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-5.1,23443.25
MOODSJOROWROTO-UHFFFAOYSA-N,-6.0,42108.25
ILROKGAXBGPFAI-UHFFFAOYSA-N,-6.0,11740.2
FODQIVGFADUBKE-MRVPVSSYSA-N,-4.4,28151.9
BEWNZPMDJIGBED-GFCCVEGCSA-N,-6.9,28649.57
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-4.9,29854.83
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-4.6,32764.12
KBOPZPXVLCULAV-UHFFFAOYSA-N,-5.6,40359.2
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-4.8,25911.24
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-4.4,33069.76
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-7.3,20172.06
WRJPSSPFHGNBMG-VIFPVBQESA-N,-5.1,31338.46
GVEAYVLWDAFXET-XGHATYIMSA-N,-8.1,21568.42
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-5.2,28367.8
QELSKZZBTMNZEB-UHFFFAOYSA-N,-5.5,32356.38
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-5.6,20651.06
JPGQOUSTVILISH-PVQJCKRUSA-N,-4.3,27686.46
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.2,35824.48
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-6.1,18374.14
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-6.6,28069.68
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-6.9,17338.32
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-8.8,23523.31
GBBSUAFBMRNDJC-INIZCTEOSA-N,-6.7,24119.68
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-4.8,25113.24
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-7.6,32950.63
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-5.1,21477.15
GFWRVVCDTLRWPK-UHFFFAOYSA-N,-7.6,25833.13
GVJHHUAWPYXKBD-IEOSBIPESA-N,-7.3,17799.24
MXRGZXBFSKSZPH-LURJTMIESA-N,-6.0,29574.03
HJLSLZFTEKNLFI-UHFFFAOYSA-N,-5.8,29924.69
URNFTLVCQLRCMN-UHFFFAOYSA-N,-7.6,22785.05
OYCGKECKIVYHTN-UHFFFAOYSA-N,-6.2,25666.88
KPIQXPLWZCDIHI-ISLYRVAYSA-N,-7.2,23136.22
USRHYDPUVLEVMC-FQEVSTJZSA-N,-6.7,30719.98
YAKWPXVTIGTRJH-QMMMGPOBSA-N,-6.0,28992.76
WXTMDXOMEHJXQO-UHFFFAOYSA-N,-5.6,41961.5
FSVJFNAIGNNGKK-KRWDZBQOSA-N,-7.3,21824.89
DTOSIQBPPRVQHS-PDBXOOCHSA-N,-5.0,18549.66
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,-6.5,25709.01
SXYIRMFQILZOAM-HVNFFKDJSA-N,-7.2,21262.5
ZVXBAHLOGZCFTP-UHFFFAOYSA-N,-6.9,35253.0
