ligand,energy,binding score
IUWVALYLNVXWKX-UHFFFAOYSA-N,-6.2,17844.53
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-8.7,15038.98
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-7.7,3844.55
CTRLABGOLIVAIY-UHFFFAOYSA-N,-9.4,17941.25
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-8.4,17401.64
AGBQKNBQESQNJD-ZETCQYMHSA-N,-5.6,19732.82
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-7.5,10910.47
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-6.3,12744.63
VWFCHDSQECPREK-LURJTMIESA-N,-6.5,22020.07
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-7.2,6122.69
GXDALQBWZGODGZ-UHFFFAOYSA-N,-9.0,12465.82
OOBHFESNSZDWIU-ONGXEEELSA-N,-6.4,17094.88
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-6.8,18142.24
PFENFDGYVLAFBR-UHFFFAOYSA-N,-6.6,26457.07
DPNGIIPSQYKWQA-AVGNSLFASA-N,-7.7,16846.18
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-7.1,5239.29
STQGQHZAVUOBTE-VGBVRHCVSA-N,-9.6,20709.98
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-6.9,15214.71
NENBAISIHCWPKP-UHFFFAOYSA-N,-6.3,15946.33
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-9.2,18201.45
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-7.1,19977.69
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-6.0,21200.89
ISEHJSHTIVKELA-VDFGSOQMSA-N,-6.3,18209.79
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-7.4,15370.98
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-7.5,18290.79
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-7.8,22114.28
MOODSJOROWROTO-UHFFFAOYSA-N,-7.3,22396.06
JPGQOUSTVILISH-PVQJCKRUSA-N,-5.0,15959.65
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-10.9,19522.37
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.5,14097.22
QELSKZZBTMNZEB-UHFFFAOYSA-N,-6.4,19213.54
