ligand,energy,binding score
ISEHJSHTIVKELA-VDFGSOQMSA-N,-5.1,26310.98
STQGQHZAVUOBTE-VGBVRHCVSA-N,-7.8,26406.69
DPNGIIPSQYKWQA-AVGNSLFASA-N,-7.5,32926.64
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-6.8,20533.26
OOBHFESNSZDWIU-ONGXEEELSA-N,-6.1,22947.29
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-5.1,25084.73
AGBQKNBQESQNJD-ZETCQYMHSA-N,-5.1,31823.56
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-7.6,23043.84
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-6.1,22755.82
VWFCHDSQECPREK-LURJTMIESA-N,-6.0,33558.89
CTRLABGOLIVAIY-UHFFFAOYSA-N,-7.1,23107.14
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-6.0,18306.04
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-6.1,18571.27
IUWVALYLNVXWKX-UHFFFAOYSA-N,-5.6,26654.24
NENBAISIHCWPKP-UHFFFAOYSA-N,-6.1,17143.9
GXDALQBWZGODGZ-UHFFFAOYSA-N,-7.5,22673.2
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-7.1,25387.69
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-4.9,29739.11
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-6.0,18708.37
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-6.5,21626.13
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-5.5,20084.75
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-7.2,18195.49
PFENFDGYVLAFBR-UHFFFAOYSA-N,-5.9,39633.27
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-5.5,31676.78
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-4.7,31981.76
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.0,26161.68
QELSKZZBTMNZEB-UHFFFAOYSA-N,-5.6,27301.92
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-5.8,23144.18
MOODSJOROWROTO-UHFFFAOYSA-N,-6.6,36268.24
FODQIVGFADUBKE-MRVPVSSYSA-N,-4.7,24626.01
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-6.2,25243.71
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-6.6,16268.76
GVEAYVLWDAFXET-XGHATYIMSA-N,-7.7,24323.68
WRJPSSPFHGNBMG-VIFPVBQESA-N,-4.8,29223.95
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-5.1,20945.87
