ligand,energy,binding score
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-9.6,20633.56
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-7.7,42997.8
DPNGIIPSQYKWQA-AVGNSLFASA-N,-7.4,45661.71
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-6.7,28581.03
CTRLABGOLIVAIY-UHFFFAOYSA-N,-8.5,33476.65
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-7.5,23386.42
NENBAISIHCWPKP-UHFFFAOYSA-N,-6.4,22201.92
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-5.9,44194.1
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-7.2,44475.85
AGBQKNBQESQNJD-ZETCQYMHSA-N,-5.1,39169.97
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-6.7,40739.74
GXDALQBWZGODGZ-UHFFFAOYSA-N,-9.8,24166.46
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-9.1,20488.66
PFENFDGYVLAFBR-UHFFFAOYSA-N,-7.6,48746.63
ISEHJSHTIVKELA-VDFGSOQMSA-N,-6.2,36120.74
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-5.5,37223.15
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-8.0,42392.64
OOBHFESNSZDWIU-ONGXEEELSA-N,-6.6,34282.23
IUWVALYLNVXWKX-UHFFFAOYSA-N,-6.0,48684.06
VWFCHDSQECPREK-LURJTMIESA-N,-6.6,39960.35
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-7.7,24840.4
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-6.5,45221.7
STQGQHZAVUOBTE-VGBVRHCVSA-N,-10.4,28825.45
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-9.1,24868.37
QELSKZZBTMNZEB-UHFFFAOYSA-N,-5.8,49209.23
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-6.2,26356.18
JPGQOUSTVILISH-PVQJCKRUSA-N,-5.2,49174.03
ILROKGAXBGPFAI-UHFFFAOYSA-N,-7.6,41959.31
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-5.6,39789.93
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-7.4,17598.11
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.9,41571.81
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-6.3,22757.56
WRJPSSPFHGNBMG-VIFPVBQESA-N,-5.5,32104.63
GBBSUAFBMRNDJC-INIZCTEOSA-N,-8.5,34284.85
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-7.5,43228.57
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-9.5,24768.68
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-5.4,30956.95
KBOPZPXVLCULAV-UHFFFAOYSA-N,-6.0,48060.44
FODQIVGFADUBKE-MRVPVSSYSA-N,-5.1,45827.11
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-7.5,31523.82
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-5.7,30058.05
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-7.7,21920.45
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-5.4,53011.47
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-4.9,37188.05
MOODSJOROWROTO-UHFFFAOYSA-N,-6.7,51839.44
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-5.2,39640.87
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-7.5,36915.66
BEWNZPMDJIGBED-GFCCVEGCSA-N,-8.5,46306.69
GVEAYVLWDAFXET-XGHATYIMSA-N,-8.7,26032.95
BJVVMKUXKQHWJK-SSDOTTSWSA-N,-6.4,43641.68
DTOSIQBPPRVQHS-PDBXOOCHSA-N,-5.8,24736.82
NJKDOADNQSYQEV-OCAPTIKFSA-N,-6.6,39282.95
DXHYQIJBUNRPJT-UHFFFAOYSA-N,-6.9,33914.34
UDIIBEDMEYAVNG-ZKFPOVNWSA-N,-7.9,30739.31
YAKWPXVTIGTRJH-QMMMGPOBSA-N,-5.9,41295.53
MXRGZXBFSKSZPH-LURJTMIESA-N,-6.5,34809.31
KPIQXPLWZCDIHI-ISLYRVAYSA-N,-8.2,25551.47
MDJFHRLTPRPZLY-UHFFFAOYSA-N,-6.0,29755.11
URNFTLVCQLRCMN-UHFFFAOYSA-N,-9.0,26702.17
UAUIUKWPKRJZJV-QPLHLKROSA-N,-11.2,17365.87
VXTWEDPZMSVFEF-MRVPVSSYSA-N,-5.9,36155.18
USRHYDPUVLEVMC-FQEVSTJZSA-N,-8.3,33691.09
OYCGKECKIVYHTN-UHFFFAOYSA-N,-7.3,44813.72
GVJHHUAWPYXKBD-IEOSBIPESA-N,-8.0,18431.45
ZVXBAHLOGZCFTP-UHFFFAOYSA-N,-8.9,43334.21
PRBORDFJHHAISJ-CYBMUJFWSA-N,-6.1,26273.34
SXYIRMFQILZOAM-HVNFFKDJSA-N,-7.6,22523.13
PVBQYTCFVWZSJK-UHFFFAOYSA-N,-4.2,38148.24
GFWRVVCDTLRWPK-UHFFFAOYSA-N,-8.3,48599.82
HJLSLZFTEKNLFI-UHFFFAOYSA-N,-6.2,35104.01
FGQFOYHRJSUHMR-UHFFFAOYSA-N,-7.5,40383.22
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,-7.7,28307.43
WXTMDXOMEHJXQO-UHFFFAOYSA-N,-6.0,50198.12
FSVJFNAIGNNGKK-KRWDZBQOSA-N,-9.2,25628.82
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.4,26442.8
KUEUWHJGRZKESU-UHFFFAOYSA-N,-7.9,40159.3
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-7.8,37943.86
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.3,30297.71
VKQFCGNPDRICFG-SFHVURJKSA-N,-7.3,26780.84
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-8.4,34768.36
STECJAGHUSJQJN-VJQRDGCPSA-N,-7.3,17419.4
FVRDYQYEVDDKCR-DBRKOABJSA-N,-6.7,31530.92
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-5.7,39710.11
JIEKMACRVQTPRC-UHFFFAOYSA-N,-8.0,29437.02
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.3,39517.9
SPOAFZKFCYREMW-UDHCHFQSSA-N,-7.0,43013.13
MXUNKHLAEDCYJL-JTQLQIEISA-N,-7.1,41199.31
DB12328,-6.5,35151.11
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.3,46506.15
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-7.9,39141.83
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-5.5,29287.16
MYWUZJCMWCOHBA-SECBINFHSA-N,-5.8,36712.19
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-8.1,32157.99
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.2,36848.71
INJOMKTZOLKMBF-UHFFFAOYSA-N,-7.2,48282.52
MCPKSFINULVDNX-UHFFFAOYSA-N,-8.3,44359.34
HJYYPODYNSCCOU-PTWHBISLSA-N,-8.5,32161.45
PCOBBVZJEWWZFR-UHFFFAOYSA-N,-7.8,49935.44
PHIQHXFUZVPYII-ZCFIWIBFSA-N,-4.7,48946.18
GVTLAVKAVSKBKK-UHFFFAOYSA-N,-6.3,42119.11
RXRGZNYSEHTMHC-BQBZGAKWSA-N,-6.7,45188.46
HWHLPVGTWGOCJO-FQEVSTJZSA-N,-7.4,28770.9
QQOBRRFOVWGIMD-OJAKKHQRSA-N,-7.4,42711.0
RCUDFXMNPQNBDU-VOTSOKGWSA-N,-8.4,40342.66
PSWFFKRAVBDQEG-YGQNSOCVSA-N,-8.5,28132.53
LKCWBDHBTVXHDL-RMDFUYIESA-N,-7.7,37877.0
KLZWOWYOHUKJIG-BPUTZDHNSA-N,-7.6,24296.31
OSASVXMJTNOKOY-UHFFFAOYSA-N,-4.5,34652.23
WAFIYOULDIWAKR-NSHDSACASA-N,-6.8,41742.45
WDDPHFBMKLOVOX-AYQXTPAHSA-N,-7.2,27161.01
LVYLCBNXHHHPSB-UHFFFAOYSA-N,-5.9,41788.59
NYPYHUZRZVSYKL-ZETCQYMHSA-N,-5.7,34183.55
KVEZIRCKNOTGKY-UHFFFAOYSA-N,-6.6,41970.71
ONWXNHPOAGOMTG-UHFFFAOYSA-N,-7.7,35438.83
ZXFWVUHYOBPQHY-YUMQZZPRSA-N,-6.1,31100.51
ORTYMGHCFWKXHO-UHFFFAOYSA-N,-5.7,50792.85
KWTSXDURSIMDCE-QMMMGPOBSA-N,-5.7,44040.47
JKOQGQFVAUAYPM-UHFFFAOYSA-N,-4.8,38858.57
UIDWQGRXEVDFCA-XCVCLJGOSA-N,-7.5,23674.71
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.5,26442.8
KUEUWHJGRZKESU-UHFFFAOYSA-N,-8.6,40159.3
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-7.8,37943.86
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.4,30297.71
VKQFCGNPDRICFG-SFHVURJKSA-N,-7.3,26780.84
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-8.4,34768.36
STECJAGHUSJQJN-VJQRDGCPSA-N,-7.4,17419.4
FVRDYQYEVDDKCR-DBRKOABJSA-N,-6.7,31530.92
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-5.7,39710.11
JIEKMACRVQTPRC-UHFFFAOYSA-N,-8.0,29437.02
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.4,39517.9
SPOAFZKFCYREMW-UDHCHFQSSA-N,-6.6,43013.13
MXUNKHLAEDCYJL-JTQLQIEISA-N,-7.1,41199.31
DB12328,-6.5,35151.11
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.0,46506.15
