ligand,energy,binding score
OOBHFESNSZDWIU-ONGXEEELSA-N,-7.3,9974.11
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-5.7,16514.07
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-7.6,8344.67
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-6.6,8221.0
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-8.8,17439.35
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-7.2,13801.48
GXDALQBWZGODGZ-UHFFFAOYSA-N,-8.6,10211.3
NENBAISIHCWPKP-UHFFFAOYSA-N,-7.8,15475.8
AGBQKNBQESQNJD-ZETCQYMHSA-N,-5.8,16068.25
STQGQHZAVUOBTE-VGBVRHCVSA-N,-9.0,19251.93
CTRLABGOLIVAIY-UHFFFAOYSA-N,-8.1,8214.01
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-6.5,10623.02
VWFCHDSQECPREK-LURJTMIESA-N,-6.9,21827.59
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-7.3,18083.98
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-6.4,13912.5
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-7.4,9192.9
IUWVALYLNVXWKX-UHFFFAOYSA-N,-6.6,14972.68
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-8.4,13947.7
ISEHJSHTIVKELA-VDFGSOQMSA-N,-5.9,8014.36
PFENFDGYVLAFBR-UHFFFAOYSA-N,-7.2,18394.89
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-7.1,16667.26
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-9.8,13770.52
DPNGIIPSQYKWQA-AVGNSLFASA-N,-8.7,20493.81
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-6.9,6477.6
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-6.7,15076.21
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-6.7,19025.95
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-8.6,15790.46
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-5.8,21513.25
FODQIVGFADUBKE-MRVPVSSYSA-N,-6.0,7234.49
BEWNZPMDJIGBED-GFCCVEGCSA-N,-9.0,13650.5
QIVBCDIJIAJPQS-VIFPVBQESA-N,-8.1,19652.58
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.7,16165.0
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-5.5,9411.02
GVEAYVLWDAFXET-XGHATYIMSA-N,-9.3,18076.09
ILROKGAXBGPFAI-UHFFFAOYSA-N,-6.7,9252.42
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-9.5,18589.95
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-8.1,18055.99
WRJPSSPFHGNBMG-VIFPVBQESA-N,-5.8,14730.5
MOODSJOROWROTO-UHFFFAOYSA-N,-7.9,14537.16
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-6.9,14628.07
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-5.4,14995.65
QELSKZZBTMNZEB-UHFFFAOYSA-N,-6.5,16196.9
JPGQOUSTVILISH-PVQJCKRUSA-N,-5.2,13669.97
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-5.9,11431.62
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-7.0,15751.12
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-5.6,16529.79
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-5.4,14799.97
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-7.1,13955.47
KBOPZPXVLCULAV-UHFFFAOYSA-N,-6.4,21587.44
UDIIBEDMEYAVNG-ZKFPOVNWSA-N,-7.5,20291.95
YAKWPXVTIGTRJH-QMMMGPOBSA-N,-6.1,20555.69
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,-8.3,16088.13
NJKDOADNQSYQEV-OCAPTIKFSA-N,-6.6,9247.95
VXTWEDPZMSVFEF-MRVPVSSYSA-N,-7.5,8620.25
MDJFHRLTPRPZLY-UHFFFAOYSA-N,-6.7,15650.74
KPIQXPLWZCDIHI-ISLYRVAYSA-N,-7.6,18128.45
BJVVMKUXKQHWJK-SSDOTTSWSA-N,-6.7,21773.45
URNFTLVCQLRCMN-UHFFFAOYSA-N,-9.1,16671.71
WXTMDXOMEHJXQO-UHFFFAOYSA-N,-6.7,20760.88
GVJHHUAWPYXKBD-IEOSBIPESA-N,-7.7,16030.39
SXYIRMFQILZOAM-HVNFFKDJSA-N,-8.0,17540.18
ZVXBAHLOGZCFTP-UHFFFAOYSA-N,-8.4,14334.06
GFWRVVCDTLRWPK-UHFFFAOYSA-N,-8.2,15844.26
USRHYDPUVLEVMC-FQEVSTJZSA-N,-9.1,5543.84
HJLSLZFTEKNLFI-UHFFFAOYSA-N,-6.7,12869.39
OYCGKECKIVYHTN-UHFFFAOYSA-N,-7.2,14442.06
FGQFOYHRJSUHMR-UHFFFAOYSA-N,-7.8,12604.99
DXHYQIJBUNRPJT-UHFFFAOYSA-N,-7.1,8633.05
MXRGZXBFSKSZPH-LURJTMIESA-N,-5.9,19058.5
PRBORDFJHHAISJ-CYBMUJFWSA-N,-6.5,14313.7
DTOSIQBPPRVQHS-PDBXOOCHSA-N,-6.7,17173.13
UAUIUKWPKRJZJV-QPLHLKROSA-N,-11.1,15635.25
PVBQYTCFVWZSJK-UHFFFAOYSA-N,-5.0,13816.37
FSVJFNAIGNNGKK-KRWDZBQOSA-N,-8.0,17872.53
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.9,18603.5
MYWUZJCMWCOHBA-SECBINFHSA-N,-6.4,10199.79
JIEKMACRVQTPRC-UHFFFAOYSA-N,-8.2,17809.33
KUEUWHJGRZKESU-UHFFFAOYSA-N,-9.1,11728.31
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-6.2,17221.92
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-6.3,6068.42
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.8,11389.64
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-8.1,22090.0
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.3,16422.38
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-7.5,21730.63
DB12328,-7.0,16817.45
FVRDYQYEVDDKCR-DBRKOABJSA-N,-7.4,16985.53
MDKGKXOCJGEUJW-VIFPVBQESA-N,-8.2,9280.12
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-8.5,12701.14
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.7,13094.62
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-7.8,6154.24
SPOAFZKFCYREMW-UDHCHFQSSA-N,-7.2,12952.68
MXUNKHLAEDCYJL-JTQLQIEISA-N,-7.3,14819.5
STECJAGHUSJQJN-VJQRDGCPSA-N,-8.6,15899.39
VKQFCGNPDRICFG-SFHVURJKSA-N,-8.0,14068.01
WAFIYOULDIWAKR-NSHDSACASA-N,-6.9,16967.66
MCPKSFINULVDNX-UHFFFAOYSA-N,-7.3,12301.07
GVTLAVKAVSKBKK-UHFFFAOYSA-N,-6.0,24427.07
JKOQGQFVAUAYPM-UHFFFAOYSA-N,-5.2,6250.58
ORTYMGHCFWKXHO-UHFFFAOYSA-N,-6.1,21512.04
LVYLCBNXHHHPSB-UHFFFAOYSA-N,-7.0,19653.12
ONWXNHPOAGOMTG-UHFFFAOYSA-N,-8.9,16034.73
RCUDFXMNPQNBDU-VOTSOKGWSA-N,-8.2,12775.35
INJOMKTZOLKMBF-UHFFFAOYSA-N,-7.0,14799.23
PHIQHXFUZVPYII-ZCFIWIBFSA-N,-4.8,19569.52
LKCWBDHBTVXHDL-RMDFUYIESA-N,-7.3,20493.63
PCOBBVZJEWWZFR-UHFFFAOYSA-N,-7.7,11489.61
ZXFWVUHYOBPQHY-YUMQZZPRSA-N,-6.7,18055.02
KVEZIRCKNOTGKY-UHFFFAOYSA-N,-7.2,10878.81
HJYYPODYNSCCOU-PTWHBISLSA-N,-9.3,18151.08
KLZWOWYOHUKJIG-BPUTZDHNSA-N,-7.9,19097.99
RXRGZNYSEHTMHC-BQBZGAKWSA-N,-6.6,23945.22
PSWFFKRAVBDQEG-YGQNSOCVSA-N,-8.2,17022.22
KWTSXDURSIMDCE-QMMMGPOBSA-N,-6.3,13857.28
UIDWQGRXEVDFCA-XCVCLJGOSA-N,-7.4,17260.04
NYPYHUZRZVSYKL-ZETCQYMHSA-N,-6.3,16409.06
OSASVXMJTNOKOY-UHFFFAOYSA-N,-4.7,20650.15
QQOBRRFOVWGIMD-OJAKKHQRSA-N,-7.6,18738.92
HWHLPVGTWGOCJO-FQEVSTJZSA-N,-8.5,8006.24
WDDPHFBMKLOVOX-AYQXTPAHSA-N,-7.0,14900.6
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.9,18603.5
MYWUZJCMWCOHBA-SECBINFHSA-N,-6.4,10199.79
JIEKMACRVQTPRC-UHFFFAOYSA-N,-7.4,17809.33
KUEUWHJGRZKESU-UHFFFAOYSA-N,-8.9,11728.31
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-6.1,17221.92
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-6.3,6068.42
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.8,11389.64
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-8.5,22090.0
NPRHVSBSZMAEIN-NRFANRHFSA-N,-7.6,16422.38
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-7.6,21730.63
DB12328,-7.0,16817.45
FVRDYQYEVDDKCR-DBRKOABJSA-N,-7.4,16985.53
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.3,9280.12
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-7.8,12701.14
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.7,13094.62
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-7.8,6154.24
SPOAFZKFCYREMW-UDHCHFQSSA-N,-7.3,12952.68
MXUNKHLAEDCYJL-JTQLQIEISA-N,-7.0,14819.5
STECJAGHUSJQJN-VJQRDGCPSA-N,-8.6,15899.39
VKQFCGNPDRICFG-SFHVURJKSA-N,-8.0,14068.01
