ligand,energy,binding score
DPNGIIPSQYKWQA-AVGNSLFASA-N,-8.0,17418.8
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-7.3,15845.74
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-6.2,21487.53
VWFCHDSQECPREK-LURJTMIESA-N,-6.3,25725.73
OOBHFESNSZDWIU-ONGXEEELSA-N,-6.4,20626.0
AGBQKNBQESQNJD-ZETCQYMHSA-N,-5.4,24945.27
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-8.2,18088.53
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-6.8,12306.46
CTRLABGOLIVAIY-UHFFFAOYSA-N,-7.9,21919.1
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-6.1,5620.5
STQGQHZAVUOBTE-VGBVRHCVSA-N,-7.7,22456.48
GXDALQBWZGODGZ-UHFFFAOYSA-N,-8.7,13260.65
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-8.4,19052.05
ISEHJSHTIVKELA-VDFGSOQMSA-N,-5.6,19274.21
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-7.6,17174.13
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-6.7,19422.93
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-5.6,14784.33
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-6.7,3949.48
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-6.9,6611.94
IUWVALYLNVXWKX-UHFFFAOYSA-N,-6.0,19328.14
NENBAISIHCWPKP-UHFFFAOYSA-N,-6.0,16283.75
PFENFDGYVLAFBR-UHFFFAOYSA-N,-6.3,29464.1
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-6.7,20796.08
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-5.0,26146.23
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-7.8,16399.0
GVEAYVLWDAFXET-XGHATYIMSA-N,-8.9,17978.91
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-6.1,11177.09
QELSKZZBTMNZEB-UHFFFAOYSA-N,-5.9,25166.3
MOODSJOROWROTO-UHFFFAOYSA-N,-6.1,32325.31
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.4,26478.56
