ligand,E1,E2,E3
ZEAJXCPGHPJVNP-GFCCVEGCSA-N,-7.1,-6.4,-5.7
AYXYPKUFHZROOJ-ZETCQYMHSA-N,-5.0,-4.7,-4.0
JCBQCKFFSPGEDY-OAQYLSRUSA-N,-6.2,-7.8,-5.9
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-5.2,-4.4,-4.4
DZQVFHSCSRACSX-UHFFFAOYSA-N,-7.2,-6.4,-5.5
GIKNHHRFLCDOEU-SSDOTTSWSA-N,-5.6,-5.2,-4.1
BNFRJXLZYUTIII-UHFFFAOYSA-N,-8.5,-7.2,-6.8
FUSNMLFNXJSCDI-UHFFFAOYSA-N,-7.7,-7.2,-6.4
PHWBOXQYWZNQIN-UHFFFAOYSA-N,-6.8,-6.0,-4.9
HCYAFALTSJYZDH-UHFFFAOYSA-N,-6.0,-6.6,-5.5
NFDFQCUYFHCNBW-SCGPFSFSSA-N,-7.6,-7.3,-5.8
VNQABZCSYCTZMS-UHFFFAOYSA-N,-6.0,-5.0,-4.4
SYAKTDIEAPMBAL-QMMMGPOBSA-N,-6.1,-5.5,-4.4
ZCBJDQBSLZREAA-UHFFFAOYSA-N,-8.3,-7.4,-6.4
XRCFXMGQEVUZFC-UHFFFAOYSA-N,-7.7,-6.8,-5.3
DMIMZHGXWWCGBD-UHFFFAOYSA-N,-5.9,-5.3,-4.6
AVWWVJUMXRXPNF-UHFFFAOYSA-N,-6.4,-5.5,-4.8
IWUCXVSUMQZMFG-AFCXAGJDSA-N,-7.5,-6.2,-5.6
QHGUCRYDKWKLMG-QMMMGPOBSA-N,-5.6,-5.1,-4.3
SRVJKTDHMYAMHA-UHFFFAOYSA-N,-6.8,-5.7,-4.8
XWVOEFLBOSSYGM-UHFFFAOYSA-N,-6.9,-5.6,-4.9
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,-8.0,-7.3,-6.6
WVYADZUPLLSGPU-UHFFFAOYSA-N,-7.5,-6.9,-6.0
FOIPWTMKYXWFGC-UHFFFAOYSA-N,-6.1,-5.1,-4.7
