ligand,E1,E2,E3
DZQVFHSCSRACSX-UHFFFAOYSA-N,-6.7,-7.2,-7.7
XRCFXMGQEVUZFC-UHFFFAOYSA-N,-7.2,-7.7,-7.6
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-5.0,-5.1,-5.1
VNQABZCSYCTZMS-UHFFFAOYSA-N,-5.3,-5.8,-5.9
AVWWVJUMXRXPNF-UHFFFAOYSA-N,-6.6,-6.9,-7.4
AYXYPKUFHZROOJ-ZETCQYMHSA-N,-4.9,-4.7,-5.2
SYAKTDIEAPMBAL-QMMMGPOBSA-N,-5.7,-6.0,-6.2
GIKNHHRFLCDOEU-SSDOTTSWSA-N,-4.9,-5.3,-5.7
WVYADZUPLLSGPU-UHFFFAOYSA-N,-7.5,-7.6,-7.7
HCYAFALTSJYZDH-UHFFFAOYSA-N,-6.4,-6.4,-7.8
FOIPWTMKYXWFGC-UHFFFAOYSA-N,-5.6,-5.1,-5.1
XWVOEFLBOSSYGM-UHFFFAOYSA-N,-6.1,-6.7,-7.1
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,-7.7,-7.3,-8.1
SRVJKTDHMYAMHA-UHFFFAOYSA-N,-5.9,-6.1,-6.5
IWUCXVSUMQZMFG-AFCXAGJDSA-N,-7.1,-6.7,-6.4
PHWBOXQYWZNQIN-UHFFFAOYSA-N,-5.9,-6.1,-7.4
NFDFQCUYFHCNBW-SCGPFSFSSA-N,-7.6,-7.6,-7.7
QHGUCRYDKWKLMG-QMMMGPOBSA-N,-5.0,-5.4,-5.8
ZCBJDQBSLZREAA-UHFFFAOYSA-N,-7.8,-9.1,-8.1
BNFRJXLZYUTIII-UHFFFAOYSA-N,-7.6,-8.2,-8.4
FUSNMLFNXJSCDI-UHFFFAOYSA-N,-7.7,-7.1,-9.2
ZEAJXCPGHPJVNP-GFCCVEGCSA-N,-6.8,-6.9,-7.2
JCBQCKFFSPGEDY-OAQYLSRUSA-N,-7.9,-7.6,-7.1
DMIMZHGXWWCGBD-UHFFFAOYSA-N,-5.7,-5.5,-5.7
