ligand,E1,E2,E3
DMIMZHGXWWCGBD-UHFFFAOYSA-N,-7.0,-6.9,-5.1
GIKNHHRFLCDOEU-SSDOTTSWSA-N,-6.3,-6.4,-6.0
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,-7.2,-7.2,-8.7
DZQVFHSCSRACSX-UHFFFAOYSA-N,-8.1,-8.0,-4.0
NFDFQCUYFHCNBW-SCGPFSFSSA-N,-8.4,-7.9,-7.8
XWVOEFLBOSSYGM-UHFFFAOYSA-N,-6.1,-5.6,-3.2
IWUCXVSUMQZMFG-AFCXAGJDSA-N,-6.4,-6.2,-6.7
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-5.5,-5.6,-5.8
HCYAFALTSJYZDH-UHFFFAOYSA-N,-7.1,-7.1,-6.7
ZEAJXCPGHPJVNP-GFCCVEGCSA-N,-7.9,-7.3,-7.7
WVYADZUPLLSGPU-UHFFFAOYSA-N,-8.3,-8.4,-8.2
BNFRJXLZYUTIII-UHFFFAOYSA-N,-8.8,-8.3,-8.4
AVWWVJUMXRXPNF-UHFFFAOYSA-N,-7.6,-7.0,-7.7
XRCFXMGQEVUZFC-UHFFFAOYSA-N,-7.0,-7.2,-4.2
FUSNMLFNXJSCDI-UHFFFAOYSA-N,-9.2,-9.1,-4.6
SRVJKTDHMYAMHA-UHFFFAOYSA-N,-6.5,-6.2,-6.4
VNQABZCSYCTZMS-UHFFFAOYSA-N,-6.4,-6.4,-5.9
FOIPWTMKYXWFGC-UHFFFAOYSA-N,-5.6,-5.4,-5.7
QHGUCRYDKWKLMG-QMMMGPOBSA-N,-6.1,-6.3,-5.7
ZCBJDQBSLZREAA-UHFFFAOYSA-N,-8.4,-9.0,11.1
AYXYPKUFHZROOJ-ZETCQYMHSA-N,-5.3,-5.4,-5.2
SYAKTDIEAPMBAL-QMMMGPOBSA-N,-7.4,-7.2,-6.5
JCBQCKFFSPGEDY-OAQYLSRUSA-N,-8.4,-8.6,2.8
PHWBOXQYWZNQIN-UHFFFAOYSA-N,-7.4,-6.9,-7.5
