ligand,E1,E2,E3
GIKNHHRFLCDOEU-SSDOTTSWSA-N,-5.3,-6.7,-6.4
WVYADZUPLLSGPU-UHFFFAOYSA-N,-7.2,-7.4,-7.5
QHGUCRYDKWKLMG-QMMMGPOBSA-N,-5.3,-6.4,-6.1
IWUCXVSUMQZMFG-AFCXAGJDSA-N,-6.4,-7.2,-6.9
HCYAFALTSJYZDH-UHFFFAOYSA-N,-6.0,-5.2,-5.6
VNQABZCSYCTZMS-UHFFFAOYSA-N,-5.4,-6.6,-6.2
SRVJKTDHMYAMHA-UHFFFAOYSA-N,-5.8,-5.5,-6.2
DZQVFHSCSRACSX-UHFFFAOYSA-N,-6.8,-7.6,-6.9
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-5.0,-5.4,-5.3
FUSNMLFNXJSCDI-UHFFFAOYSA-N,-8.0,-6.6,-6.6
FOIPWTMKYXWFGC-UHFFFAOYSA-N,-4.6,-5.9,-5.7
NFDFQCUYFHCNBW-SCGPFSFSSA-N,-7.2,-5.8,-6.7
AVWWVJUMXRXPNF-UHFFFAOYSA-N,-6.8,-7.1,-7.1
JCBQCKFFSPGEDY-OAQYLSRUSA-N,-7.5,-0.1,-4.1
ZEAJXCPGHPJVNP-GFCCVEGCSA-N,-6.7,-7.9,-7.6
AYXYPKUFHZROOJ-ZETCQYMHSA-N,-5.0,-5.7,-5.7
DMIMZHGXWWCGBD-UHFFFAOYSA-N,-5.8,-5.7,-5.1
SYAKTDIEAPMBAL-QMMMGPOBSA-N,-5.9,-7.1,-6.7
XWVOEFLBOSSYGM-UHFFFAOYSA-N,-5.9,-5.5,-4.7
BNFRJXLZYUTIII-UHFFFAOYSA-N,-8.1,-5.7,-6.3
ZCBJDQBSLZREAA-UHFFFAOYSA-N,-8.9,-5.4,-6.3
XRCFXMGQEVUZFC-UHFFFAOYSA-N,-7.3,-7.4,-6.6
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,-6.7,-5.5,-5.6
PHWBOXQYWZNQIN-UHFFFAOYSA-N,-6.1,-7.2,-6.1
