ligand,E1,E2,E3
GIKNHHRFLCDOEU-SSDOTTSWSA-N,-5.5,-5.1,-5.3
ZEAJXCPGHPJVNP-GFCCVEGCSA-N,-6.1,-6.5,-5.9
AVWWVJUMXRXPNF-UHFFFAOYSA-N,-6.1,-5.8,-5.5
DZQVFHSCSRACSX-UHFFFAOYSA-N,-6.6,-5.9,-5.8
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,-6.5,-6.6,-5.9
FOIPWTMKYXWFGC-UHFFFAOYSA-N,-4.8,-4.5,-3.8
QHGUCRYDKWKLMG-QMMMGPOBSA-N,-5.1,-5.2,-4.8
DMIMZHGXWWCGBD-UHFFFAOYSA-N,-5.8,-5.3,-4.4
SRVJKTDHMYAMHA-UHFFFAOYSA-N,-6.6,-5.9,-5.1
PHWBOXQYWZNQIN-UHFFFAOYSA-N,-5.7,-6.1,-5.6
SYAKTDIEAPMBAL-QMMMGPOBSA-N,-5.8,-5.3,-5.0
ZCBJDQBSLZREAA-UHFFFAOYSA-N,-8.4,-6.5,-6.4
WVYADZUPLLSGPU-UHFFFAOYSA-N,-7.5,-6.2,-6.0
XWVOEFLBOSSYGM-UHFFFAOYSA-N,-6.5,-4.8,-4.7
BNFRJXLZYUTIII-UHFFFAOYSA-N,-7.7,-7.1,-6.5
XRCFXMGQEVUZFC-UHFFFAOYSA-N,-7.2,-6.0,-6.1
FUSNMLFNXJSCDI-UHFFFAOYSA-N,-7.5,-6.5,-6.0
JCBQCKFFSPGEDY-OAQYLSRUSA-N,-7.1,-6.6,-5.4
VNQABZCSYCTZMS-UHFFFAOYSA-N,-5.5,-5.2,-4.8
IWUCXVSUMQZMFG-AFCXAGJDSA-N,-6.3,-5.5,-5.0
HCYAFALTSJYZDH-UHFFFAOYSA-N,-6.5,-6.0,-5.7
NFDFQCUYFHCNBW-SCGPFSFSSA-N,-5.9,-6.2,-5.7
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-4.9,-4.6,-4.5
AYXYPKUFHZROOJ-ZETCQYMHSA-N,-4.5,-4.6,-4.3
