ligand,energy,binding score
HYIMSNHJOBLJNT-UHFFFAOYSA-N,-7.3,19583.43
ZELCNSAUMHNSSU-ISLYRVAYSA-N,-8.5,16610.97
UVTLONZTPXCUPU-ZNMIVQPWSA-N,-6.8,31652.83
VJZITPJGSQKZMX-XDPRQOKASA-N,-10.7,19708.73
ZQMQGBHQZZQTJE-UHFFFAOYSA-N,-7.9,23169.91
HHFOOWPWAXNJNY-SECBINFHSA-N,-5.6,15475.75
SVEBYYWCXTVYCR-LBPRGKRZSA-N,-7.0,23356.28
SKIVFJLNDNKQPD-UHFFFAOYSA-N,-7.0,25304.48
DFEYYRMXOJXZRJ-UHFFFAOYSA-N,-5.3,19349.37
GYDJEQRTZSCIOI-LJGSYFOKSA-N,-5.9,22674.9
MROJXXOCABQVEF-UHFFFAOYSA-N,-7.2,29135.13
GHASVSINZRGABV-UHFFFAOYSA-N,-6.0,22246.77
DYZJXZOQQRXDLE-AWEZNQCLSA-O,-6.8,15135.96
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,-7.0,29066.97
QZVNQOLPLYWLHQ-ZEQKJWHPSA-N,-9.5,16821.76
YXSLJKQTIDHPOT-LJCJQEJUSA-N,-10.8,26977.33
CPJSUEIXXCENMM-UHFFFAOYSA-N,-6.6,31243.64
XGNKHIPCARGLGS-UHFFFAOYSA-N,-9.0,24213.82
UMJHTFHIQDEGKB-UHFFFAOYSA-N,-6.9,24481.1
RYYCJUAHISIHTL-UHFFFAOYSA-N,-6.8,33977.51
SUAJWTBTMNHVBZ-GSVOUGTGSA-N,-5.5,22244.99
FFYNAVGJSYHHFO-NRFANRHFSA-N,-8.5,15294.29
LQJARUQXWJSDFL-UHFFFAOYSA-N,-6.8,24430.66
XWZXRENCCHMZNF-RXMQYKEDSA-N,-6.1,29515.79
YNJBWRMUSHSURL-UHFFFAOYSA-N,-4.6,22618.15
UORJNBVJVRLXMQ-UHFFFAOYSA-N,-7.0,26881.59
AIONOLUJZLIMTK-AWEZNQCLSA-N,-8.7,14179.88
SFITWQDBYUMAPS-UHFFFAOYSA-N,-8.6,21354.37
OOVJCSPCMCAXEX-UHFFFAOYSA-N,-7.8,15021.31
XUJNEKJLAYXESH-REOHCLBHSA-N,-4.7,26738.78
GAWOVNGQYQVFLI-UHFFFAOYSA-N,-7.8,24511.06
JAYAGJDXJIDEKI-BNNXBDHTSA-N,-12.6,24419.74
VPPJLAIAVCUEMN-GFCCVEGCSA-N,-7.3,28771.26
BRZANEXCSZCZCI-UHFFFAOYSA-N,-9.0,29899.98
OCSOHUROTFFTFO-QMMMGPOBSA-N,-7.0,26880.41
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-7.6,24917.34
XZWYZXLIPXDOLR-UHFFFAOYSA-N,-6.2,26928.42
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-7.5,19787.59
ANZXOIAKUNOVQU-OAHLLOKOSA-N,-8.2,15973.22
KRZCNRGNPAESDC-UHFFFAOYSA-N,-5.9,29744.25
ACCMWZWAEFYUGZ-UHFFFAOYSA-N,-9.7,15301.44
HSTZMXCBWJGKHG-CUYWLFDKSA-N,-9.3,14892.56
