ligand,energy,binding score
MROJXXOCABQVEF-UHFFFAOYSA-N,-7.1,20443.46
HYIMSNHJOBLJNT-UHFFFAOYSA-N,-6.8,18900.08
GHASVSINZRGABV-UHFFFAOYSA-N,-5.6,11636.53
LQJARUQXWJSDFL-UHFFFAOYSA-N,-6.1,13960.26
UMJHTFHIQDEGKB-UHFFFAOYSA-N,-7.5,11331.21
ZELCNSAUMHNSSU-ISLYRVAYSA-N,-8.4,8522.8
YNJBWRMUSHSURL-UHFFFAOYSA-N,-4.4,19549.58
UVTLONZTPXCUPU-ZNMIVQPWSA-N,-6.5,24234.65
SVEBYYWCXTVYCR-LBPRGKRZSA-N,-6.6,19981.96
CPJSUEIXXCENMM-UHFFFAOYSA-N,-6.0,22040.17
VJZITPJGSQKZMX-XDPRQOKASA-N,-9.8,20275.63
QZVNQOLPLYWLHQ-ZEQKJWHPSA-N,-9.9,17347.3
SKIVFJLNDNKQPD-UHFFFAOYSA-N,-6.9,18965.83
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,-6.1,22208.25
DFEYYRMXOJXZRJ-UHFFFAOYSA-N,-5.6,19747.22
RYYCJUAHISIHTL-UHFFFAOYSA-N,-6.0,21854.26
ZQMQGBHQZZQTJE-UHFFFAOYSA-N,-8.2,20049.37
XGNKHIPCARGLGS-UHFFFAOYSA-N,-7.7,22355.29
GYDJEQRTZSCIOI-LJGSYFOKSA-N,-6.1,17692.7
HHFOOWPWAXNJNY-SECBINFHSA-N,-5.7,13212.58
YXSLJKQTIDHPOT-LJCJQEJUSA-N,-8.5,20164.34
SUAJWTBTMNHVBZ-GSVOUGTGSA-N,-5.1,14406.35
DYZJXZOQQRXDLE-AWEZNQCLSA-O,-7.2,7456.5
FFYNAVGJSYHHFO-NRFANRHFSA-N,-8.1,6307.6
XWZXRENCCHMZNF-RXMQYKEDSA-N,-5.4,20724.43
HSTZMXCBWJGKHG-CUYWLFDKSA-N,-9.8,8225.24
ACCMWZWAEFYUGZ-UHFFFAOYSA-N,-9.3,6325.83
KRZCNRGNPAESDC-UHFFFAOYSA-N,-6.6,24306.76
ZGNRRVAPHPANFI-UHFFFAOYSA-N,-6.4,18470.91
RGLYKWWBQGJZGM-ISLYRVAYSA-N,-7.8,14978.31
BRZANEXCSZCZCI-UHFFFAOYSA-N,-9.2,20449.62
JAYAGJDXJIDEKI-BNNXBDHTSA-N,-9.8,20989.37
OCSOHUROTFFTFO-QMMMGPOBSA-N,-6.7,15630.83
ASWVTGNCAZCNNR-UHFFFAOYSA-N,-8.4,23080.76
VPPJLAIAVCUEMN-GFCCVEGCSA-N,-7.5,19311.46
YHKPTICJRUESOY-UHFFFAOYSA-N,-6.6,18463.58
SFITWQDBYUMAPS-UHFFFAOYSA-N,-8.7,17446.82
AIONOLUJZLIMTK-AWEZNQCLSA-N,-9.1,8178.6
OOVJCSPCMCAXEX-UHFFFAOYSA-N,-8.0,10420.0
GAWOVNGQYQVFLI-UHFFFAOYSA-N,-7.6,12192.79
UORJNBVJVRLXMQ-UHFFFAOYSA-N,-6.4,20745.86
OLBWFRRUHYQABZ-MRVPVSSYSA-N,-6.9,20135.19
XUJNEKJLAYXESH-REOHCLBHSA-N,-4.0,20268.92
XZWYZXLIPXDOLR-UHFFFAOYSA-N,-5.7,26014.49
ANZXOIAKUNOVQU-OAHLLOKOSA-N,-7.7,10430.79
RDHQFKQIGNGIED-MRVPVSSYSA-N,-5.5,14357.69
WKGXYQFOCVYPAC-UHFFFAOYSA-N,-7.4,20099.45
CORFWQGVBFFZHF-AKGSDVBQSA-N,-7.1,11589.41
OJSFTALXCYKKFQ-YLJYHZDGSA-N,-8.0,21476.43
NTHXOOBQLCIOLC-GARJFASQSA-N,-6.8,12159.22
YEJCDKJIEMIWRQ-UHFFFAOYSA-N,-8.2,10056.81
BSHWLCACYCVCJE-REWPJTCUSA-N,-8.7,21845.73
WHLUQAYNVOGZST-UHFFFAOYSA-N,-7.3,6117.25
YMVWGSQGCWCDGW-UHFFFAOYSA-N,-8.3,17922.97
OATDVDIMNNZTEY-DAXLTYESSA-N,-8.8,19464.15
ZJIJAJXFLBMLCK-UHFFFAOYSA-N,-7.6,24683.63
NEDPPCHNEOMTJV-UHFFFAOYSA-N,-8.8,7949.07
VSRBKQFNFZQRBM-ZETCQYMHSA-N,-4.6,21906.04
VYAGDYWTCWDKIS-MRVPVSSYSA-N,-6.6,9781.9
BCQTVJKBTWGHCX-UHFFFAOYSA-N,-8.2,15523.47
